position	wave function
6.723068439054893e0	-1.963668397139166e-51
6.7247876563115785e0	-2.0444260108559505e-51
6.726506873568264e0	-2.128346921612003e-51
6.728226090824949e0	-2.2155485691463772e-51
6.729945308081634e0	-2.3061524995841955e-51
6.731664525338319e0	-2.4002844995784518e-51
6.733383742595004e0	-2.4980747344997247e-51
6.735102959851689e0	-2.5996578907848788e-51
6.736822177108374e0	-2.70517332255845e-51
6.738541394365059e0	-2.814765202643368e-51
6.7402606116217445e0	-2.928582678080135e-51
6.74197982887843e0	-3.0467800302767806e-51
6.743699046135115e0	-3.1695168399145736e-51
6.7454182633918e0	-3.296958156737707e-51
6.747137480648485e0	-3.4292746743580056e-51
6.74885669790517e0	-3.566642910208976e-51
6.750575915161855e0	-3.7092453907864606e-51
6.75229513241854e0	-3.8572708423166086e-51
6.754014349675225e0	-4.0109143869951347e-51
6.7557335669319105e0	-4.170377744944973e-51
6.757452784188596e0	-4.3358694420433183e-51
6.759172001445281e0	-4.5076050237720206e-51
6.760891218701966e0	-4.6858072752490127e-51
6.762610435958651e0	-4.870706447602367e-51
6.764329653215336e0	-5.0625404908519876e-51
6.766048870472021e0	-5.2615552934675274e-51
6.767768087728706e0	-5.468004928775491e-51
6.769487304985391e0	-5.682151908391875e-51
6.7712065222420765e0	-5.904267442860983e-51
6.772925739498762e0	-6.134631709684974e-51
6.774644956755447e0	-6.373534128932774e-51
6.776364174012132e0	-6.621273646621411e-51
6.778083391268817e0	-6.878159026067015e-51
6.779802608525502e0	-7.144509147406469e-51
6.781521825782187e0	-7.420653315496547e-51
6.783241043038872e0	-7.706931576400319e-51
6.784960260295557e0	-8.003695042676235e-51
6.7866794775522425e0	-8.31130622768977e-51
6.788398694808928e0	-8.630139389171695e-51
6.790117912065613e0	-8.960580882252543e-51
6.791837129322298e0	-9.30302952220765e-51
6.793556346578983e0	-9.657896957152008e-51
6.795275563835668e0	-1.0025608050929338e-50
6.796994781092353e0	-1.0406601276444451e-50
6.798713998349038e0	-1.0801329119694552e-50
6.8004332156057234e0	-1.1210258494758835e-50
6.802152432862409e0	-1.1633871170012782e-50
6.803871650119094e0	-1.2072664205837632e-50
6.805590867375779e0	-1.2527150404102365e-50
6.807310084632464e0	-1.2997858769699879e-50
6.809029301889149e0	-1.3485334984426897e-50
6.810748519145834e0	-1.3990141893500981e-50
6.812467736402519e0	-1.451286000501495e-50
6.814186953659204e0	-1.505408800263526e-50
6.8159061709158895e0	-1.5614443271856914e-50
6.817625388172575e0	-1.6194562440133578e-50
6.81934460542926e0	-1.6795101931208079e-50
6.821063822685945e0	-1.7416738533975097e-50
6.82278303994263e0	-1.8060169986214587e-50
6.824502257199315e0	-1.8726115573540543e-50
6.826221474456e0	-1.9415316743916719e-50
6.827940691712685e0	-2.0128537738099292e-50
6.82965990896937e0	-2.0866566236370225e-50
6.8313791262260555e0	-2.1630214021935398e-50
6.833098343482741e0	-2.24203176613679e-50
6.834817560739426e0	-2.323773920248198e-50
6.836536777996111e0	-2.408336689003498e-50
6.838255995252796e0	-2.495811589965679e-50
6.839975212509481e0	-2.586292909041911e-50
6.841694429766166e0	-2.6798777776461287e-50
6.843413647022851e0	-2.7766662518097458e-50
6.845132864279536e0	-2.876761393283959e-50
6.8468520815362215e0	-2.9802693526777886e-50
6.848571298792907e0	-3.0872994546767876e-50
6.850290516049592e0	-3.1979642853882563e-50
6.852009733306277e0	-3.312379781859629e-50
6.853728950562962e0	-3.4306653238174283e-50
6.855448167819647e0	-3.5529438276753273e-50
6.857167385076332e0	-3.6793418428604356e-50
6.858886602333017e0	-3.8099896505079596e-50
6.860605819589702e0	-3.945021364575255e-50
6.8623250368463875e0	-4.084575035427299e-50
6.864044254103073e0	-4.2287927559463037e-50
6.865763471359758e0	-4.377820770219279e-50
6.867482688616443e0	-4.531809584858477e-50
6.869201905873128e0	-4.690914083010102e-50
6.870921123129813e0	-4.855293641108285e-50
6.872640340386498e0	-5.025112248431616e-50
6.874359557643183e0	-5.200538629521107e-50
6.876078774899868e0	-5.381746369519177e-50
6.8777979921565535e0	-5.568914042490243e-50
6.879517209413239e0	-5.762225342784655e-50
6.881236426669924e0	-5.961869219508655e-50
6.882955643926609e0	-6.168040014164166e-50
6.884674861183294e0	-6.380937601523276e-50
6.886394078439979e0	-6.600767533803266e-50
6.888113295696664e0	-6.827741188208979e-50
6.889832512953349e0	-7.062075917911138e-50
6.891551730210034e0	-7.303995206529346e-50
6.8932709474667195e0	-7.55372882619016e-50
6.894990164723405e0	-7.811512999231893e-50
6.89670938198009e0	-8.077590563628687e-50
6.898428599236775e0	-8.352211142207322e-50
6.90014781649346e0	-8.635631315732123e-50
6.901867033750145e0	-8.9281147999339e-50
6.90358625100683e0	-9.229932626560077e-50
6.905305468263515e0	-9.541363328524572e-50
6.9070246855202e0	-9.862693129237343e-50
6.9087439027768855e0	-1.019421613619439e-49
6.910463120033571e0	-1.0536234538910381e-49
6.912182337290256e0	-1.0889058811277355e-49
6.913901554546941e0	-1.1253007918434177e-49
6.915620771803626e0	-1.1628409528232696e-49
6.917339989060311e0	-1.201560022738811e-49
6.919059206316996e0	-1.2414925742401589e-49
6.920778423573681e0	-1.282674116534541e-49
6.9224976408303664e0	-1.3251411184601473e-49
6.924216858087052e0	-1.368931032064597e-49
6.925936075343737e0	-1.414082316697396e-49
6.927655292600422e0	-1.4606344636258846e-49
6.929374509857107e0	-1.5086280211843398e-49
6.930663922799621e0	-1.5455941173376521e-49
6.932383140056306e0	-1.5962109844492523e-49
6.934102357312991e0	-1.648386432343009e-49
6.935821574569676e0	-1.7021652067236608e-49
6.937540791826361e0	-1.7575932374068042e-49
6.939260009083046e0	-1.8147176667278255e-49
6.940979226339731e0	-1.873586878552827e-49
6.9426984435964165e0	-1.9342505279022167e-49
6.944417660853102e0	-1.996759571197872e-49
6.946136878109787e0	-2.0611662971448575e-49
6.947856095366472e0	-2.1275243582589138e-49
6.949575312623157e0	-2.1958888030510604e-49
6.951294529879842e0	-2.266316108880682e-49
6.953013747136527e0	-2.3388642154888705e-49
6.954732964393212e0	-2.4135925592235587e-49
6.956452181649897e0	-2.4905621079686576e-49
6.9581713989065825e0	-2.569835396789039e-49
6.959890616163268e0	-2.651476564303639e-49
6.961609833419953e0	-2.7355513897990294e-49
6.963329050676638e0	-2.8221273310961112e-49
6.965048267933323e0	-2.9112735631824336e-49
6.966767485190008e0	-3.003061017623062e-49
6.968486702446693e0	-3.097562422763017e-49
6.970205919703378e0	-3.1948523447342402e-49
6.971925136960063e0	-3.295007229280651e-49
6.9736443542167486e0	-3.3981054444144973e-49
6.975363571473434e0	-3.504227323917785e-49
6.977082788730119e0	-3.613455211702473e-49
6.978802005986804e0	-3.725873507043424e-49
6.980521223243489e0	-3.841568710697977e-49
6.982240440500174e0	-3.960629471926751e-49
6.983959657756859e0	-4.0831466364296484e-49
6.985678875013544e0	-4.209213295212035e-49
6.9873980922702295e0	-4.338924834395438e-49
6.989117309526915e0	-4.4723789859879524e-49
6.9908365267836e0	-4.6096758796291785e-49
6.992555744040285e0	-4.750918095324873e-49
6.99427496129697e0	-4.896210717186911e-49
6.995994178553655e0	-5.045661388193773e-49
6.99771339581034e0	-5.199380365987382e-49
6.999432613067025e0	-5.357480579722153e-49
7.00115183032371e0	-5.520077687982138e-49
7.0028710475803955e0	-5.687290137782392e-49
7.004590264837081e0	-5.859239224671154e-49
7.006309482093766e0	-6.036049153948881e-49
7.008028699350451e0	-6.217847103020994e-49
7.009747916607136e0	-6.404763284901266e-49
7.011467133863821e0	-6.596931012882515e-49
7.013186351120506e0	-6.7944867663918036e-49
7.014905568377191e0	-6.997570258047402e-49
7.016624785633876e0	-7.206324501935013e-49
7.0183440028905615e0	-7.420895883120587e-49
7.020063220147247e0	-7.641434228417887e-49
7.021782437403932e0	-7.868092878428062e-49
7.023501654660617e0	-8.101028760869766e-49
7.025220871917302e0	-8.340402465217798e-49
7.026940089173987e0	-8.586378318668836e-49
7.028659306430672e0	-8.839124463452157e-49
7.030378523687357e0	-9.098812935504711e-49
7.032097740944042e0	-9.365619744528771e-49
7.0338169582007275e0	-9.639724955451433e-49
7.035536175457413e0	-9.921312771304836e-49
7.037255392714098e0	-1.0210571617546435e-48
7.038974609970783e0	-1.0507694227838773e-48
7.040693827227468e0	-1.0812877731308143e-48
7.042413044484153e0	-1.1126323741301783e-48
7.044132261740838e0	-1.1448238445663254e-48
7.045851478997523e0	-1.1778832698546313e-48
7.047570696254208e0	-1.2118322113787063e-48
7.0492899135108935e0	-1.2466927159854607e-48
7.051009130767579e0	-1.2824873256400908e-48
7.052728348024264e0	-1.3192390872429625e-48
7.054447565280949e0	-1.3569715626104985e-48
7.056166782537634e0	-1.3957088386221518e-48
7.057885999794319e0	-1.4354755375355193e-48
7.059605217051004e0	-1.476296827471716e-48
7.061324434307689e0	-1.5181984330731e-48
7.063043651564374e0	-1.5612066463354686e-48
7.0647628688210595e0	-1.6053483376169173e-48
7.066482086077745e0	-1.6506509668254115e-48
7.06820130333443e0	-1.6971425947872793e-48
7.069920520591115e0	-1.7448518947988204e-48
7.0716397378478e0	-1.7938081643631516e-48
7.073358955104485e0	-1.844041337114482e-48
7.07507817236117e0	-1.8955819949320782e-48
7.076797389617855e0	-1.9484613802460618e-48
7.07851660687454e0	-2.00271140853725e-48
7.0802358241312255e0	-2.0583646810333454e-48
7.081955041387911e0	-2.1154544976036628e-48
7.083674258644596e0	-2.1740148698545435e-48
7.085393475901281e0	-2.2340805344279286e-48
7.087112693157966e0	-2.2956869665051502e-48
7.088831910414651e0	-2.3588703935182615e-48
7.090551127671336e0	-2.4236678090712703e-48
7.092270344928021e0	-2.4901169870734566e-48
7.093989562184706e0	-2.558256496087068e-48
7.095708779441392e0	-2.6281257138917593e-48
7.097427996698077e0	-2.6997648422679827e-48
7.099147213954762e0	-2.773214922001762e-48
7.100866431211447e0	-2.848517848113021e-48
7.102585648468132e0	-2.9257163853098544e-48
7.104304865724817e0	-3.0048541836710986e-48
7.106024082981502e0	-3.0859757945593924e-48
7.107743300238187e0	-3.169126686767185e-48
7.1094625174948725e0	-3.2543532628980286e-48
7.111181734751558e0	-3.341702875985379e-48
7.112900952008243e0	-3.4312238463513025e-48
7.114620169264928e0	-3.522965478707414e-48
7.116339386521613e0	-3.6169780795003655e-48
7.118058603778298e0	-3.71331297450425e-48
7.119777821034983e0	-3.812022526662288e-48
7.121497038291668e0	-3.913160154180059e-48
7.123216255548353e0	-4.016780348872608e-48
7.126654690061724e0	-4.231691886968624e-48
7.130093124575094e0	-4.457215261071691e-48
7.133531559088464e0	-4.6938269867674146e-48
7.136969993601834e0	-4.942022608280522e-48
7.1404084281152045e0	-5.2023173489404176e-48
7.143846862628575e0	-5.475246779232233e-48
7.147285297141945e0	-5.761367502726004e-48
7.150723731655315e0	-6.061257860175086e-48
7.154162166168685e0	-6.375518652071788e-48
7.157600600682056e0	-6.704773879946084e-48
7.161039035195426e0	-7.04967150668996e-48
7.164477469708796e0	-7.410884236186248e-48
7.167915904222166e0	-7.789110312517087e-48
7.1713543387355365e0	-8.18507433902346e-48
7.174792773248907e0	-8.599528117481721e-48
7.178231207762277e0	-9.03325150765873e-48
7.181669642275647e0	-9.487053307501475e-48
7.185108076789017e0	-9.961772154211877e-48
7.188546511302388e0	-1.0458277446450123e-47
7.191984945815758e0	-1.097747028790436e-47
7.195423380329128e0	-1.1520284452456487e-47
7.198861814842498e0	-1.2087687371167428e-47
7.2023002493558685e0	-1.2680681141296124e-47
7.205738683869239e0	-1.3300303557558397e-47
7.209177118382609e0	-1.394762916582382e-47
7.212615552895979e0	-1.4623770339437635e-47
7.2160539874093494e0	-1.532987837834636e-47
7.21949242192272e0	-1.6067144631195021e-47
7.22293085643609e0	-1.683680164055235e-47
7.22636929094946e0	-1.7640124311410615e-47
7.22980772546283e0	-1.84784311030924e-47
7.233246159976201e0	-1.9353085244687037e-47
7.236684594489571e0	-2.026549597412489e-47
7.240123029002941e0	-2.121711980098471e-47
7.243561463516311e0	-2.22094617931148e-47
7.2469998980296815e0	-2.3244076887136534e-47
7.250438332543052e0	-2.432257122288041e-47
7.253876767056422e0	-2.544660350179231e-47
7.257315201569792e0	-2.6617886369330497e-47
7.260753636083162e0	-2.783818782135759e-47
7.264192070596533e0	-2.9109332634514267e-47
7.267630505109903e0	-3.043320382054366e-47
7.271068939623273e0	-3.1811744104519326e-47
7.274507374136643e0	-3.3246957426908267e-47
7.2779458086500135e0	-3.474091046938426e-47
7.281384243163384e0	-3.629573420428367e-47
7.284822677676754e0	-3.7913625467578736e-47
7.288261112190124e0	-3.959684855522116e-47
7.291699546703494e0	-4.1347736842688414e-47
7.295137981216865e0	-4.31686944275418e-47
7.298576415730235e0	-4.506219779478616e-47
7.302014850243605e0	-4.703079750479416e-47
7.305453284756975e0	-4.907711990353962e-47
7.3088917192703455e0	-5.120386885485616e-47
7.312330153783716e0	-5.3413827494414945e-47
7.315768588297086e0	-5.570986000509517e-47
7.319207022810456e0	-5.809491341338734e-47
7.322645457323826e0	-6.057201940644829e-47
7.326083891837197e0	-6.314429616940462e-47
7.329522326350567e0	-6.58149502424664e-47
7.332960760863937e0	-6.858727839739279e-47
7.336399195377307e0	-7.146466953282329e-47
7.339837629890678e0	-7.445060658795641e-47
7.343276064404048e0	-7.754866847403451e-47
7.346714498917418e0	-8.076253202306055e-47
7.350152933430788e0	-8.409597395315209e-47
7.3535913679441585e0	-8.755287284989536e-47
7.357029802457529e0	-9.11372111630447e-47
7.360468236970899e0	-9.485307721787962e-47
7.363906671484269e0	-9.870466724049884e-47
7.367345105997639e0	-1.0269628739630071e-46
7.37078354051101e0	-1.0683235584087694e-46
7.37422197502438e0	-1.1111740478250488e-46
7.37766040953775e0	-1.155560825553961e-46
7.38109884405112e0	-1.2015315570283662e-46
7.3845372785644905e0	-1.2491351106930716e-46
7.387975713077861e0	-1.298421579006566e-46
7.391414147591231e0	-1.3494422995135468e-46
7.394852582104601e0	-1.4022498759783413e-46
7.398291016617971e0	-1.4568981995688926e-46
7.401729451131342e0	-1.5134424700806892e-46
7.405167885644712e0	-1.5719392171897792e-46
7.408606320158082e0	-1.6324463217235266e-46
7.412044754671452e0	-1.695023036937674e-46
7.4154831891848225e0	-1.7597300097877234e-46
7.418921623698193e0	-1.8266293021825167e-46
7.422360058211563e0	-1.895784412207551e-46
7.425798492724933e0	-1.9672602953050655e-46
7.429236927238303e0	-2.04112338539798e-46
7.432675361751674e0	-2.1174416159441094e-46
7.436113796265044e0	-2.1962844409069972e-46
7.439552230778414e0	-2.2777228556292227e-46
7.442990665291784e0	-2.36182941759406e-46
7.4464290998051546e0	-2.4486782670605932e-46
7.449867534318525e0	-2.538345147557531e-46
7.453305968831895e0	-2.630907426220544e-46
7.456744403345265e0	-2.7264441139574393e-46
7.4601828378586355e0	-2.8250358854255764e-46
7.463621272372006e0	-2.9267650988053444e-46
7.467059706885376e0	-3.03171581535347e-46
7.470498141398746e0	-3.1399738187195566e-46
7.473936575912116e0	-3.25162663400898e-46
7.477375010425487e0	-3.3667635465750386e-46
7.480813444938857e0	-3.4854756205230516e-46
7.484251879452227e0	-3.607855716908831e-46
7.487690313965597e0	-3.733998511613629e-46
7.4911287484789675e0	-3.864000512877711e-46
7.494567182992338e0	-3.997960078474155e-46
7.498005617505708e0	-4.135977432504449e-46
7.501444052019078e0	-4.278154681797205e-46
7.504882486532448e0	-4.424595831891351e-46
7.508320921045819e0	-4.575406802584503e-46
7.511759355559189e0	-4.7306954430274924e-46
7.515197790072559e0	-4.89057154634554e-46
7.518636224585929e0	-5.055146863766929e-46
7.5220746590992995e0	-5.224535118238994e-46
7.52551309361267e0	-5.398852017512137e-46
7.52895152812604e0	-5.578215266671756e-46
7.53238996263941e0	-5.762744580098082e-46
7.53582839715278e0	-5.9525616928338025e-46
7.539266831666151e0	-6.147790371339476e-46
7.542705266179521e0	-6.348556423616264e-46
7.546143700692891e0	-6.554987708675896e-46
7.549582135206261e0	-6.767214145337317e-46
7.5530205697196315e0	-6.985367720329656e-46
7.556459004233002e0	-7.20958249568135e-46
7.559897438746372e0	-7.439994615374606e-46
7.563335873259742e0	-7.676742311245194e-46
7.566774307773112e0	-7.919965908106836e-46
7.570212742286483e0	-8.169807828080355e-46
7.573651176799853e0	-8.426412594106596e-46
7.577089611313223e0	-8.689926832623608e-46
7.580528045826593e0	-8.960499275387224e-46
7.583966480339964e0	-9.238280760415692e-46
7.587404914853334e0	-9.523424232037872e-46
7.590843349366704e0	-9.816084740025661e-46
7.594281783880074e0	-1.0116419437790418e-45
7.596001001136759e0	-1.0269514292835151e-45
7.59943943565013e0	-1.0581659532594765e-45
7.6028778701635e0	-1.0901881028575846e-45
7.60631630467687e0	-1.1230343268760966e-45
7.60975473919024e0	-1.1567212824558378e-45
7.6131931737036105e0	-1.1912658343508619e-45
7.616631608216981e0	-1.2266850540931818e-45
7.620070042730351e0	-1.262996219049799e-45
7.623508477243721e0	-1.3002168113702408e-45
7.626946911757091e0	-1.3383645168228672e-45
7.630385346270462e0	-1.3774572235182e-45
7.633823780783832e0	-1.417513020517594e-45
7.637262215297202e0	-1.4585501963256066e-45
7.640700649810572e0	-1.5005872372644598e-45
7.6441390843239425e0	-1.5436428257289775e-45
7.647577518837313e0	-1.5877358383204822e-45
7.651015953350683e0	-1.6328853438581554e-45
7.654454387864053e0	-1.679110601266415e-45
7.657892822377423e0	-1.7264310573368258e-45
7.661331256890794e0	-1.7748663443633048e-45
7.664769691404164e0	-1.8244362776492133e-45
7.671646560430908e0	-1.9270602433955034e-45
7.678523429457652e0	-2.0344650342705763e-45
7.685400298484396e0	-2.1468154766136287e-45
7.69227716751114e0	-2.2642790403900353e-45
7.699154036537884e0	-2.3870257274815086e-45
7.706030905564628e0	-2.515227951176047e-45
7.712907774591372e0	-2.649060406764918e-45
7.719784643618116e0	-2.788699933171135e-45
7.72666151264486e0	-2.934325365550932e-45
7.733538381671604e0	-3.086117378828297e-45
7.740415250698348e0	-3.244258322140941e-45
7.747292119725092e0	-3.4089320441957094e-45
7.754168988751836e0	-3.580323709551167e-45
7.76104585777858e0	-3.758619605865379e-45
7.767922726805324e0	-3.9440069421675765e-45
7.774799595832068e0	-4.1366736382340555e-45
7.781676464858812e0	-4.336808105169468e-45
7.788553333885556e0	-4.544599017317074e-45
7.7954302029123e0	-4.7602350756432974e-45
7.802307071939044e0	-4.9839047627642414e-45
7.809183940965788e0	-5.215796089804151e-45
7.816060809992532e0	-5.4560963352984965e-45
7.822937679019276e0	-5.70499177637637e-45
7.82981454804602e0	-5.962667412479842e-45
7.836691417072764e0	-6.229306681899688e-45
7.843568286099508e0	-6.505091171429572e-45
7.850445155126252e0	-6.790200319462468e-45
7.857322024152996e0	-7.084811112874405e-45
7.86419889317974e0	-7.389097778062435e-45
7.871075762206484e0	-7.70323146652437e-45
7.877952631233228e0	-8.027379935387936e-45
7.884829500259972e0	-8.361707223317366e-45
7.891706369286716e0	-8.706373322244128e-45
7.89858323831346e0	-9.061533845387312e-45
7.905460107340204e0	-9.427339692047395e-45
7.912336976366948e0	-9.803936709673379e-45
7.919213845393692e0	-1.0191465353720391e-44
7.926090714420436e0	-1.0590060345829583e-44
7.93296758344718e0	-1.0999850330877234e-44
7.939844452473924e0	-1.142095753345269e-44
7.946721321500668e0	-1.185349741433766e-44
7.953598190527412e0	-1.229757832757079e-44
7.960475059554156e0	-1.2753301178691386e-44
7.9673519285809e0	-1.3220759084765563e-44
7.974228797607644e0	-1.3700037036805118e-44
7.981105666634388e0	-1.419121156519786e-44
7.987982535661132e0	-1.4694350408771345e-44
7.994859404687876e0	-1.5209512188117958e-44
8.001736273714618e0	-1.573674608381117e-44
8.008613142741359e0	-1.6276091520143567e-44
8.0154900117681e0	-1.682757785501923e-44
8.02236688079484e0	-1.7391224076630087e-44
8.02924374982158e0	-1.7967038507544944e-44
8.03612061884832e0	-1.855501851683375e-44
8.042997487875061e0	-1.9155150240846332e-44
8.056751225928549e0	-2.0391755604984127e-44
8.070504963982037e0	-2.1676509029528543e-44
8.084258702035525e0	-2.300886902162506e-44
8.098012440089013e0	-2.4388091106975274e-44
8.111766178142501e0	-2.5813221584037963e-44
8.125519916195989e0	-2.72830921576714e-44
8.139273654249477e0	-2.879631551370993e-44
8.153027392302965e0	-3.0351281890656833e-44
8.166781130356453e0	-3.194615669881894e-44
8.180534868409941e0	-3.357887923085287e-44
8.194288606463429e0	-3.5247162500897375e-44
8.208042344516917e0	-3.6948494242277365e-44
8.221796082570405e0	-3.868013908626017e-44
8.242426689650637e0	-4.132792016672111e-44
8.269934165757613e0	-4.493502203629872e-44
8.304318510891333e0	-4.952639418887609e-44
8.359333463105285e0	-5.691284721743774e-44
8.386840939212261e0	-6.054834132081935e-44
8.414348415319237e0	-6.409409541449628e-44
8.441855891426213e0	-6.75100499532524e-44
8.46936336753319e0	-7.075551271662743e-44
8.496870843640165e0	-7.378974544537007e-44
8.517501450720397e0	-7.590258989513062e-44
8.531255188773885e0	-7.722438007318612e-44
8.545008926827373e0	-7.8471155397694e-44
8.558762664880861e0	-7.963825047365312e-44
8.57251640293435e0	-8.072113675151279e-44
8.586270140987837e0	-8.17154399862253e-44
8.600023879041325e0	-8.26169571297041e-44
8.613777617094813e0	-8.342167257428239e-44
8.627531355148301e0	-8.41257736691231e-44
8.64128509320179e0	-8.472566543636862e-44
8.655038831255277e0	-8.521798441900838e-44
8.668792569308765e0	-8.55996115980061e-44
8.682546307362253e0	-8.586768432206999e-44
8.696300045415741e0	-8.601960719957212e-44
8.71005378346923e0	-8.605306190841163e-44
8.723807521522717e0	-8.596601588609079e-44
8.737561259576205e0	-8.575672986883759e-44
8.751314997629693e0	-8.542376425522693e-44
8.765068735683181e0	-8.496598427639612e-44
8.77882247373667e0	-8.438256396154141e-44
8.792576211790157e0	-8.367298889391437e-44
8.806329949843645e0	-8.283705775892919e-44
8.820083687897133e0	-8.187488269224827e-44
