distance	scattering length real	scattering length imag
4.140542409694447e3	-1.5520115658346278e1	6.34706401206427e-13
4.140542409694447e3	-1.5520115658346278e1	6.34706401206427e-13
4.254221338330891e3	-1.5520125248516864e1	5.859640970795354e-13
4.254221338330891e3	-1.5520125248516864e1	5.859640970795354e-13
4.254221338330891e3	-1.5520125248516864e1	5.859640970795354e-13
4.254221338330891e3	-1.5520125248516864e1	5.859640970795354e-13
4.254221338330891e3	-1.5520125248516864e1	5.859640970795354e-13
4.254221338330891e3	-1.5520125248516864e1	5.859640970795354e-13
4.254221338330891e3	-1.5520125248516864e1	5.859640970795354e-13
4.254221338330891e3	-1.5520125248516864e1	5.859640970795354e-13
4.254221338330891e3	-1.5520125248516864e1	5.859640970795354e-13
4.254221338330891e3	-1.5520125248516864e1	5.859640970795354e-13
4.254221338330891e3	-1.5520125248516864e1	5.859640970795354e-13
4.254221338330891e3	-1.5520125248516864e1	5.859640970795354e-13
4.367900266967335e3	-1.5520133841165327e1	9.096360336362043e-13
4.367900266967335e3	-1.5520133841165327e1	9.096360336362043e-13
4.367900266967335e3	-1.5520133841165327e1	9.096360336362043e-13
4.367900266967335e3	-1.5520133841165327e1	9.096360336362043e-13
4.367900266967335e3	-1.5520133841165327e1	9.096360336362043e-13
4.367900266967335e3	-1.5520133841165327e1	9.096360336362043e-13
4.367900266967335e3	-1.5520133841165327e1	9.096360336362043e-13
4.367900266967335e3	-1.5520133841165327e1	9.096360336362043e-13
4.367900266967335e3	-1.5520133841165327e1	9.096360336362043e-13
4.367900266967335e3	-1.5520133841165327e1	9.096360336362043e-13
4.367900266967335e3	-1.5520133841165327e1	9.096360336362043e-13
4.481579195603778e3	-1.5520141561984191e1	5.094818048646241e-13
4.481579195603778e3	-1.5520141561984191e1	5.094818048646241e-13
4.481579195603778e3	-1.5520141561984191e1	5.094818048646241e-13
4.481579195603778e3	-1.5520141561984191e1	5.094818048646241e-13
4.481579195603778e3	-1.5520141561984191e1	5.094818048646241e-13
4.481579195603778e3	-1.5520141561984191e1	5.094818048646241e-13
4.481579195603778e3	-1.5520141561984191e1	5.094818048646241e-13
4.481579195603778e3	-1.5520141561984191e1	5.094818048646241e-13
4.481579195603778e3	-1.5520141561984191e1	5.094818048646241e-13
4.481579195603778e3	-1.5520141561984191e1	5.094818048646241e-13
4.481579195603778e3	-1.5520141561984191e1	5.094818048646241e-13
4.481579195603778e3	-1.5520141561984191e1	5.094818048646241e-13
4.595258124240222e3	-1.5520148517683845e1	-5.185231917649475e-13
4.595258124240222e3	-1.5520148517683845e1	-5.185231917649475e-13
4.595258124240222e3	-1.5520148517683845e1	-5.185231917649475e-13
4.595258124240222e3	-1.5520148517683845e1	-5.185231917649475e-13
4.595258124240222e3	-1.5520148517683845e1	-5.185231917649475e-13
4.595258124240222e3	-1.5520148517683845e1	-5.185231917649475e-13
4.595258124240222e3	-1.5520148517683845e1	-5.185231917649475e-13
4.595258124240222e3	-1.5520148517683845e1	-5.185231917649475e-13
4.595258124240222e3	-1.5520148517683845e1	-5.185231917649475e-13
4.595258124240222e3	-1.5520148517683845e1	-5.185231917649475e-13
4.595258124240222e3	-1.5520148517683845e1	-5.185231917649475e-13
4.708937052876666e3	-1.5520154800686798e1	-1.4675253406991866e-13
4.708937052876666e3	-1.5520154800686798e1	-1.4675253406991866e-13
4.708937052876666e3	-1.5520154800686798e1	-1.4675253406991866e-13
4.708937052876666e3	-1.5520154800686798e1	-1.4675253406991866e-13
4.708937052876666e3	-1.5520154800686798e1	-1.4675253406991866e-13
4.708937052876666e3	-1.5520154800686798e1	-1.4675253406991866e-13
4.708937052876666e3	-1.5520154800686798e1	-1.4675253406991866e-13
4.708937052876666e3	-1.5520154800686798e1	-1.4675253406991866e-13
4.708937052876666e3	-1.5520154800686798e1	-1.4675253406991866e-13
4.708937052876666e3	-1.5520154800686798e1	-1.4675253406991866e-13
4.708937052876666e3	-1.5520154800686798e1	-1.4675253406991866e-13
4.708937052876666e3	-1.5520154800686798e1	-1.4675253406991866e-13
4.82261598151311e3	-1.5520160489688395e1	-6.144014446357432e-13
4.82261598151311e3	-1.5520160489688395e1	-6.144014446357432e-13
4.82261598151311e3	-1.5520160489688395e1	-6.144014446357432e-13
4.82261598151311e3	-1.5520160489688395e1	-6.144014446357432e-13
4.82261598151311e3	-1.5520160489688395e1	-6.144014446357432e-13
4.82261598151311e3	-1.5520160489688395e1	-6.144014446357432e-13
4.82261598151311e3	-1.5520160489688395e1	-6.144014446357432e-13
4.82261598151311e3	-1.5520160489688395e1	-6.144014446357432e-13
4.82261598151311e3	-1.5520160489688395e1	-6.144014446357432e-13
4.82261598151311e3	-1.5520160489688395e1	-6.144014446357432e-13
4.82261598151311e3	-1.5520160489688395e1	-6.144014446357432e-13
4.936294910149553e3	-1.5520165653093251e1	8.184398036479625e-13
4.936294910149553e3	-1.5520165653093251e1	8.184398036479625e-13
4.936294910149553e3	-1.5520165653093251e1	8.184398036479625e-13
4.936294910149553e3	-1.5520165653093251e1	8.184398036479625e-13
4.936294910149553e3	-1.5520165653093251e1	8.184398036479625e-13
4.936294910149553e3	-1.5520165653093251e1	8.184398036479625e-13
4.936294910149553e3	-1.5520165653093251e1	8.184398036479625e-13
4.936294910149553e3	-1.5520165653093251e1	8.184398036479625e-13
4.936294910149553e3	-1.5520165653093251e1	8.184398036479625e-13
4.936294910149553e3	-1.5520165653093251e1	8.184398036479625e-13
4.936294910149553e3	-1.5520165653093251e1	8.184398036479625e-13
4.936294910149553e3	-1.5520165653093251e1	8.184398036479625e-13
5.049973838785997e3	-1.552017034931532e1	6.385852463962301e-13
5.049973838785997e3	-1.552017034931532e1	6.385852463962301e-13
5.049973838785997e3	-1.552017034931532e1	6.385852463962301e-13
5.049973838785997e3	-1.552017034931532e1	6.385852463962301e-13
5.049973838785997e3	-1.552017034931532e1	6.385852463962301e-13
5.049973838785997e3	-1.552017034931532e1	6.385852463962301e-13
5.049973838785997e3	-1.552017034931532e1	6.385852463962301e-13
5.049973838785997e3	-1.552017034931532e1	6.385852463962301e-13
5.049973838785997e3	-1.552017034931532e1	6.385852463962301e-13
5.049973838785997e3	-1.552017034931532e1	6.385852463962301e-13
5.049973838785997e3	-1.552017034931532e1	6.385852463962301e-13
5.163652767422441e3	-1.552017462961134e1	8.12467145341737e-13
5.163652767422441e3	-1.552017462961134e1	8.12467145341737e-13
5.163652767422441e3	-1.552017462961134e1	8.12467145341737e-13
5.163652767422441e3	-1.552017462961134e1	8.12467145341737e-13
5.163652767422441e3	-1.552017462961134e1	8.12467145341737e-13
5.163652767422441e3	-1.552017462961134e1	8.12467145341737e-13
5.163652767422441e3	-1.552017462961134e1	8.12467145341737e-13
5.163652767422441e3	-1.552017462961134e1	8.12467145341737e-13
5.163652767422441e3	-1.552017462961134e1	8.12467145341737e-13
5.163652767422441e3	-1.552017462961134e1	8.12467145341737e-13
5.163652767422441e3	-1.552017462961134e1	8.12467145341737e-13
5.2773316960588845e3	-1.5520178538925373e1	-5.047702916626191e-13
5.2773316960588845e3	-1.5520178538925373e1	-5.047702916626191e-13
5.2773316960588845e3	-1.5520178538925373e1	-5.047702916626191e-13
5.2773316960588845e3	-1.5520178538925373e1	-5.047702916626191e-13
5.2773316960588845e3	-1.5520178538925373e1	-5.047702916626191e-13
5.2773316960588845e3	-1.5520178538925373e1	-5.047702916626191e-13
5.2773316960588845e3	-1.5520178538925373e1	-5.047702916626191e-13
5.2773316960588845e3	-1.5520178538925373e1	-5.047702916626191e-13
5.2773316960588845e3	-1.5520178538925373e1	-5.047702916626191e-13
5.2773316960588845e3	-1.5520178538925373e1	-5.047702916626191e-13
5.2773316960588845e3	-1.5520178538925373e1	-5.047702916626191e-13
5.2773316960588845e3	-1.5520178538925373e1	-5.047702916626191e-13
5.391010624695328e3	-1.5520182116053448e1	-4.864238396571028e-13
5.391010624695328e3	-1.5520182116053448e1	-4.864238396571028e-13
5.391010624695328e3	-1.5520182116053448e1	-4.864238396571028e-13
5.391010624695328e3	-1.5520182116053448e1	-4.864238396571028e-13
5.391010624695328e3	-1.5520182116053448e1	-4.864238396571028e-13
5.391010624695328e3	-1.5520182116053448e1	-4.864238396571028e-13
5.391010624695328e3	-1.5520182116053448e1	-4.864238396571028e-13
5.391010624695328e3	-1.5520182116053448e1	-4.864238396571028e-13
5.391010624695328e3	-1.5520182116053448e1	-4.864238396571028e-13
5.391010624695328e3	-1.5520182116053448e1	-4.864238396571028e-13
5.391010624695328e3	-1.5520182116053448e1	-4.864238396571028e-13
5.504689553331772e3	-1.5520185395319356e1	-2.5513815446739327e-13
5.504689553331772e3	-1.5520185395319356e1	-2.5513815446739327e-13
5.504689553331772e3	-1.5520185395319356e1	-2.5513815446739327e-13
5.504689553331772e3	-1.5520185395319356e1	-2.5513815446739327e-13
5.504689553331772e3	-1.5520185395319356e1	-2.5513815446739327e-13
5.504689553331772e3	-1.5520185395319356e1	-2.5513815446739327e-13
5.504689553331772e3	-1.5520185395319356e1	-2.5513815446739327e-13
5.504689553331772e3	-1.5520185395319356e1	-2.5513815446739327e-13
5.504689553331772e3	-1.5520185395319356e1	-2.5513815446739327e-13
5.504689553331772e3	-1.5520185395319356e1	-2.5513815446739327e-13
5.504689553331772e3	-1.5520185395319356e1	-2.5513815446739327e-13
5.504689553331772e3	-1.5520185395319356e1	-2.5513815446739327e-13
5.618368481968216e3	-1.5520188406919257e1	-5.975971631911006e-13
5.618368481968216e3	-1.5520188406919257e1	-5.975971631911006e-13
5.618368481968216e3	-1.5520188406919257e1	-5.975971631911006e-13
5.618368481968216e3	-1.5520188406919257e1	-5.975971631911006e-13
5.618368481968216e3	-1.5520188406919257e1	-5.975971631911006e-13
5.618368481968216e3	-1.5520188406919257e1	-5.975971631911006e-13
5.618368481968216e3	-1.5520188406919257e1	-5.975971631911006e-13
5.618368481968216e3	-1.5520188406919257e1	-5.975971631911006e-13
5.618368481968216e3	-1.5520188406919257e1	-5.975971631911006e-13
5.618368481968216e3	-1.5520188406919257e1	-5.975971631911006e-13
5.618368481968216e3	-1.5520188406919257e1	-5.975971631911006e-13
5.7320474106046595e3	-1.5520191177276077e1	-3.840473067934835e-13
5.7320474106046595e3	-1.5520191177276077e1	-3.840473067934835e-13
5.7320474106046595e3	-1.5520191177276077e1	-3.840473067934835e-13
5.7320474106046595e3	-1.5520191177276077e1	-3.840473067934835e-13
5.7320474106046595e3	-1.5520191177276077e1	-3.840473067934835e-13
5.7320474106046595e3	-1.5520191177276077e1	-3.840473067934835e-13
5.7320474106046595e3	-1.5520191177276077e1	-3.840473067934835e-13
5.7320474106046595e3	-1.5520191177276077e1	-3.840473067934835e-13
5.7320474106046595e3	-1.5520191177276077e1	-3.840473067934835e-13
5.7320474106046595e3	-1.5520191177276077e1	-3.840473067934835e-13
5.7320474106046595e3	-1.5520191177276077e1	-3.840473067934835e-13
5.7320474106046595e3	-1.5520191177276077e1	-3.840473067934835e-13
5.845726339241103e3	-1.5520193729310444e1	-5.931337156677561e-13
5.845726339241103e3	-1.5520193729310444e1	-5.931337156677561e-13
5.845726339241103e3	-1.5520193729310444e1	-5.931337156677561e-13
5.845726339241103e3	-1.5520193729310444e1	-5.931337156677561e-13
5.845726339241103e3	-1.5520193729310444e1	-5.931337156677561e-13
5.845726339241103e3	-1.5520193729310444e1	-5.931337156677561e-13
5.845726339241103e3	-1.5520193729310444e1	-5.931337156677561e-13
5.845726339241103e3	-1.5520193729310444e1	-5.931337156677561e-13
5.845726339241103e3	-1.5520193729310444e1	-5.931337156677561e-13
5.845726339241103e3	-1.5520193729310444e1	-5.931337156677561e-13
5.845726339241103e3	-1.5520193729310444e1	-5.931337156677561e-13
5.959405267877547e3	-1.5520196084806754e1	1.7898546000849462e-13
5.959405267877547e3	-1.5520196084806754e1	1.7898546000849462e-13
5.959405267877547e3	-1.5520196084806754e1	1.7898546000849462e-13
5.959405267877547e3	-1.5520196084806754e1	1.7898546000849462e-13
5.959405267877547e3	-1.5520196084806754e1	1.7898546000849462e-13
5.959405267877547e3	-1.5520196084806754e1	1.7898546000849462e-13
5.959405267877547e3	-1.5520196084806754e1	1.7898546000849462e-13
5.959405267877547e3	-1.5520196084806754e1	1.7898546000849462e-13
5.959405267877547e3	-1.5520196084806754e1	1.7898546000849462e-13
5.959405267877547e3	-1.5520196084806754e1	1.7898546000849462e-13
5.959405267877547e3	-1.5520196084806754e1	1.7898546000849462e-13
5.959405267877547e3	-1.5520196084806754e1	1.7898546000849462e-13
6.073084196513991e3	-1.5520198261554267e1	-6.155307506384131e-13
6.073084196513991e3	-1.5520198261554267e1	-6.155307506384131e-13
6.073084196513991e3	-1.5520198261554267e1	-6.155307506384131e-13
6.073084196513991e3	-1.5520198261554267e1	-6.155307506384131e-13
6.073084196513991e3	-1.5520198261554267e1	-6.155307506384131e-13
6.073084196513991e3	-1.5520198261554267e1	-6.155307506384131e-13
6.073084196513991e3	-1.5520198261554267e1	-6.155307506384131e-13
6.073084196513991e3	-1.5520198261554267e1	-6.155307506384131e-13
6.073084196513991e3	-1.5520198261554267e1	-6.155307506384131e-13
6.073084196513991e3	-1.5520198261554267e1	-6.155307506384131e-13
6.073084196513991e3	-1.5520198261554267e1	-6.155307506384131e-13
6.1867631251504345e3	-1.5520200276281955e1	-2.744369705196616e-13
6.1867631251504345e3	-1.5520200276281955e1	-2.744369705196616e-13
6.1867631251504345e3	-1.5520200276281955e1	-2.744369705196616e-13
6.1867631251504345e3	-1.5520200276281955e1	-2.744369705196616e-13
6.1867631251504345e3	-1.5520200276281955e1	-2.744369705196616e-13
6.1867631251504345e3	-1.5520200276281955e1	-2.744369705196616e-13
6.1867631251504345e3	-1.5520200276281955e1	-2.744369705196616e-13
6.1867631251504345e3	-1.5520200276281955e1	-2.744369705196616e-13
6.1867631251504345e3	-1.5520200276281955e1	-2.744369705196616e-13
6.1867631251504345e3	-1.5520200276281955e1	-2.744369705196616e-13
6.1867631251504345e3	-1.5520200276281955e1	-2.744369705196616e-13
6.1867631251504345e3	-1.5520200276281955e1	-2.744369705196616e-13
6.300442053786878e3	-1.5520202143157842e1	-4.84630133968562e-14
6.300442053786878e3	-1.5520202143157842e1	-4.84630133968562e-14
6.300442053786878e3	-1.5520202143157842e1	-4.84630133968562e-14
6.300442053786878e3	-1.5520202143157842e1	-4.84630133968562e-14
6.300442053786878e3	-1.5520202143157842e1	-4.84630133968562e-14
6.300442053786878e3	-1.5520202143157842e1	-4.84630133968562e-14
6.300442053786878e3	-1.5520202143157842e1	-4.84630133968562e-14
6.300442053786878e3	-1.5520202143157842e1	-4.84630133968562e-14
6.300442053786878e3	-1.5520202143157842e1	-4.84630133968562e-14
6.300442053786878e3	-1.5520202143157842e1	-4.84630133968562e-14
6.300442053786878e3	-1.5520202143157842e1	-4.84630133968562e-14
6.414120982423322e3	-1.5520203876100226e1	-7.545117165376834e-13
6.414120982423322e3	-1.5520203876100226e1	-7.545117165376834e-13
6.414120982423322e3	-1.5520203876100226e1	-7.545117165376834e-13
6.414120982423322e3	-1.5520203876100226e1	-7.545117165376834e-13
6.414120982423322e3	-1.5520203876100226e1	-7.545117165376834e-13
6.414120982423322e3	-1.5520203876100226e1	-7.545117165376834e-13
6.414120982423322e3	-1.5520203876100226e1	-7.545117165376834e-13
6.414120982423322e3	-1.5520203876100226e1	-7.545117165376834e-13
6.414120982423322e3	-1.5520203876100226e1	-7.545117165376834e-13
6.414120982423322e3	-1.5520203876100226e1	-7.545117165376834e-13
6.414120982423322e3	-1.5520203876100226e1	-7.545117165376834e-13
6.414120982423322e3	-1.5520203876100226e1	-7.545117165376834e-13
6.527799911059766e3	-1.552020548654679e1	2.5255514888585886e-13
6.527799911059766e3	-1.552020548654679e1	2.5255514888585886e-13
6.527799911059766e3	-1.552020548654679e1	2.5255514888585886e-13
6.527799911059766e3	-1.552020548654679e1	2.5255514888585886e-13
6.527799911059766e3	-1.552020548654679e1	2.5255514888585886e-13
6.527799911059766e3	-1.552020548654679e1	2.5255514888585886e-13
6.527799911059766e3	-1.552020548654679e1	2.5255514888585886e-13
6.527799911059766e3	-1.552020548654679e1	2.5255514888585886e-13
6.527799911059766e3	-1.552020548654679e1	2.5255514888585886e-13
6.527799911059766e3	-1.552020548654679e1	2.5255514888585886e-13
6.527799911059766e3	-1.552020548654679e1	2.5255514888585886e-13
6.641478839696209e3	-1.5520206984663496e1	4.80629858030358e-13
6.641478839696209e3	-1.5520206984663496e1	4.80629858030358e-13
6.641478839696209e3	-1.5520206984663496e1	4.80629858030358e-13
6.641478839696209e3	-1.5520206984663496e1	4.80629858030358e-13
6.641478839696209e3	-1.5520206984663496e1	4.80629858030358e-13
6.641478839696209e3	-1.5520206984663496e1	4.80629858030358e-13
6.641478839696209e3	-1.5520206984663496e1	4.80629858030358e-13
6.641478839696209e3	-1.5520206984663496e1	4.80629858030358e-13
6.641478839696209e3	-1.5520206984663496e1	4.80629858030358e-13
6.641478839696209e3	-1.5520206984663496e1	4.80629858030358e-13
6.641478839696209e3	-1.5520206984663496e1	4.80629858030358e-13
6.641478839696209e3	-1.5520206984663496e1	4.80629858030358e-13
6.755157768332653e3	-1.5520208379763172e1	-5.504057032487184e-13
6.755157768332653e3	-1.5520208379763172e1	-5.504057032487184e-13
6.755157768332653e3	-1.5520208379763172e1	-5.504057032487184e-13
6.755157768332653e3	-1.5520208379763172e1	-5.504057032487184e-13
6.755157768332653e3	-1.5520208379763172e1	-5.504057032487184e-13
6.755157768332653e3	-1.5520208379763172e1	-5.504057032487184e-13
6.755157768332653e3	-1.5520208379763172e1	-5.504057032487184e-13
6.755157768332653e3	-1.5520208379763172e1	-5.504057032487184e-13
6.755157768332653e3	-1.5520208379763172e1	-5.504057032487184e-13
6.755157768332653e3	-1.5520208379763172e1	-5.504057032487184e-13
6.755157768332653e3	-1.5520208379763172e1	-5.504057032487184e-13
6.868836696969097e3	-1.5520209681260186e1	-4.0448583719636504e-13
6.868836696969097e3	-1.5520209681260186e1	-4.0448583719636504e-13
6.868836696969097e3	-1.5520209681260186e1	-4.0448583719636504e-13
6.868836696969097e3	-1.5520209681260186e1	-4.0448583719636504e-13
6.868836696969097e3	-1.5520209681260186e1	-4.0448583719636504e-13
6.868836696969097e3	-1.5520209681260186e1	-4.0448583719636504e-13
6.868836696969097e3	-1.5520209681260186e1	-4.0448583719636504e-13
6.868836696969097e3	-1.5520209681260186e1	-4.0448583719636504e-13
6.868836696969097e3	-1.5520209681260186e1	-4.0448583719636504e-13
6.868836696969097e3	-1.5520209681260186e1	-4.0448583719636504e-13
6.868836696969097e3	-1.5520209681260186e1	-4.0448583719636504e-13
6.868836696969097e3	-1.5520209681260186e1	-4.0448583719636504e-13
6.982515625605541e3	-1.5520210895872035e1	-8.565239571446061e-13
6.982515625605541e3	-1.5520210895872035e1	-8.565239571446061e-13
6.982515625605541e3	-1.5520210895872035e1	-8.565239571446061e-13
6.982515625605541e3	-1.5520210895872035e1	-8.565239571446061e-13
6.982515625605541e3	-1.5520210895872035e1	-8.565239571446061e-13
6.982515625605541e3	-1.5520210895872035e1	-8.565239571446061e-13
6.982515625605541e3	-1.5520210895872035e1	-8.565239571446061e-13
6.982515625605541e3	-1.5520210895872035e1	-8.565239571446061e-13
6.982515625605541e3	-1.5520210895872035e1	-8.565239571446061e-13
6.982515625605541e3	-1.5520210895872035e1	-8.565239571446061e-13
6.982515625605541e3	-1.5520210895872035e1	-8.565239571446061e-13
7.096194554241984e3	-1.5520212030987249e1	3.1566964995702625e-13
7.096194554241984e3	-1.5520212030987249e1	3.1566964995702625e-13
7.096194554241984e3	-1.5520212030987249e1	3.1566964995702625e-13
7.096194554241984e3	-1.5520212030987249e1	3.1566964995702625e-13
7.096194554241984e3	-1.5520212030987249e1	3.1566964995702625e-13
7.096194554241984e3	-1.5520212030987249e1	3.1566964995702625e-13
7.096194554241984e3	-1.5520212030987249e1	3.1566964995702625e-13
7.096194554241984e3	-1.5520212030987249e1	3.1566964995702625e-13
7.096194554241984e3	-1.5520212030987249e1	3.1566964995702625e-13
7.096194554241984e3	-1.5520212030987249e1	3.1566964995702625e-13
7.096194554241984e3	-1.5520212030987249e1	3.1566964995702625e-13
7.209873482878428e3	-1.552021309291031e1	5.53261060662175e-13
7.209873482878428e3	-1.552021309291031e1	5.53261060662175e-13
7.209873482878428e3	-1.552021309291031e1	5.53261060662175e-13
7.209873482878428e3	-1.552021309291031e1	5.53261060662175e-13
7.209873482878428e3	-1.552021309291031e1	5.53261060662175e-13
7.209873482878428e3	-1.552021309291031e1	5.53261060662175e-13
7.209873482878428e3	-1.552021309291031e1	5.53261060662175e-13
7.209873482878428e3	-1.552021309291031e1	5.53261060662175e-13
7.209873482878428e3	-1.552021309291031e1	5.53261060662175e-13
7.209873482878428e3	-1.552021309291031e1	5.53261060662175e-13
7.209873482878428e3	-1.552021309291031e1	5.53261060662175e-13
7.209873482878428e3	-1.552021309291031e1	5.53261060662175e-13
7.323552411514872e3	-1.5520214086834086e1	-2.733944007720415e-13
7.323552411514872e3	-1.5520214086834086e1	-2.733944007720415e-13
7.323552411514872e3	-1.5520214086834086e1	-2.733944007720415e-13
7.323552411514872e3	-1.5520214086834086e1	-2.733944007720415e-13
7.323552411514872e3	-1.5520214086834086e1	-2.733944007720415e-13
7.323552411514872e3	-1.5520214086834086e1	-2.733944007720415e-13
7.323552411514872e3	-1.5520214086834086e1	-2.733944007720415e-13
7.323552411514872e3	-1.5520214086834086e1	-2.733944007720415e-13
7.323552411514872e3	-1.5520214086834086e1	-2.733944007720415e-13
7.323552411514872e3	-1.5520214086834086e1	-2.733944007720415e-13
7.323552411514872e3	-1.5520214086834086e1	-2.733944007720415e-13
7.437231340151316e3	-1.5520215018490378e1	-3.63206320183575e-13
7.437231340151316e3	-1.5520215018490378e1	-3.63206320183575e-13
7.437231340151316e3	-1.5520215018490378e1	-3.63206320183575e-13
7.437231340151316e3	-1.5520215018490378e1	-3.63206320183575e-13
7.437231340151316e3	-1.5520215018490378e1	-3.63206320183575e-13
7.437231340151316e3	-1.5520215018490378e1	-3.63206320183575e-13
7.437231340151316e3	-1.5520215018490378e1	-3.63206320183575e-13
7.437231340151316e3	-1.5520215018490378e1	-3.63206320183575e-13
7.437231340151316e3	-1.5520215018490378e1	-3.63206320183575e-13
7.437231340151316e3	-1.5520215018490378e1	-3.63206320183575e-13
7.437231340151316e3	-1.5520215018490378e1	-3.63206320183575e-13
7.437231340151316e3	-1.5520215018490378e1	-3.63206320183575e-13
7.550910268787759e3	-1.5520215892612717e1	-7.176626872736872e-13
7.550910268787759e3	-1.5520215892612717e1	-7.176626872736872e-13
7.550910268787759e3	-1.5520215892612717e1	-7.176626872736872e-13
7.550910268787759e3	-1.5520215892612717e1	-7.176626872736872e-13
7.550910268787759e3	-1.5520215892612717e1	-7.176626872736872e-13
7.550910268787759e3	-1.5520215892612717e1	-7.176626872736872e-13
7.550910268787759e3	-1.5520215892612717e1	-7.176626872736872e-13
7.550910268787759e3	-1.5520215892612717e1	-7.176626872736872e-13
7.550910268787759e3	-1.5520215892612717e1	-7.176626872736872e-13
7.550910268787759e3	-1.5520215892612717e1	-7.176626872736872e-13
7.550910268787759e3	-1.5520215892612717e1	-7.176626872736872e-13
7.664589197424203e3	-1.5520216712814404e1	7.457929884959606e-14
7.664589197424203e3	-1.5520216712814404e1	7.457929884959606e-14
7.664589197424203e3	-1.5520216712814404e1	7.457929884959606e-14
7.664589197424203e3	-1.5520216712814404e1	7.457929884959606e-14
7.664589197424203e3	-1.5520216712814404e1	7.457929884959606e-14
7.664589197424203e3	-1.5520216712814404e1	7.457929884959606e-14
7.664589197424203e3	-1.5520216712814404e1	7.457929884959606e-14
7.664589197424203e3	-1.5520216712814404e1	7.457929884959606e-14
7.664589197424203e3	-1.5520216712814404e1	7.457929884959606e-14
7.664589197424203e3	-1.5520216712814404e1	7.457929884959606e-14
7.664589197424203e3	-1.5520216712814404e1	7.457929884959606e-14
7.664589197424203e3	-1.5520216712814404e1	7.457929884959606e-14
7.778268126060647e3	-1.552021748400056e1	4.2988741593358307e-13
7.778268126060647e3	-1.552021748400056e1	4.2988741593358307e-13
7.778268126060647e3	-1.552021748400056e1	4.2988741593358307e-13
7.778268126060647e3	-1.552021748400056e1	4.2988741593358307e-13
7.778268126060647e3	-1.552021748400056e1	4.2988741593358307e-13
7.778268126060647e3	-1.552021748400056e1	4.2988741593358307e-13
7.778268126060647e3	-1.552021748400056e1	4.2988741593358307e-13
7.778268126060647e3	-1.552021748400056e1	4.2988741593358307e-13
7.778268126060647e3	-1.552021748400056e1	4.2988741593358307e-13
7.778268126060647e3	-1.552021748400056e1	4.2988741593358307e-13
7.778268126060647e3	-1.552021748400056e1	4.2988741593358307e-13
7.891947054697091e3	-1.552021820986692e1	-8.073670537330385e-13
7.891947054697091e3	-1.552021820986692e1	-8.073670537330385e-13
7.891947054697091e3	-1.552021820986692e1	-8.073670537330385e-13
7.891947054697091e3	-1.552021820986692e1	-8.073670537330385e-13
7.891947054697091e3	-1.552021820986692e1	-8.073670537330385e-13
7.891947054697091e3	-1.552021820986692e1	-8.073670537330385e-13
7.891947054697091e3	-1.552021820986692e1	-8.073670537330385e-13
7.891947054697091e3	-1.552021820986692e1	-8.073670537330385e-13
7.891947054697091e3	-1.552021820986692e1	-8.073670537330385e-13
7.891947054697091e3	-1.552021820986692e1	-8.073670537330385e-13
7.891947054697091e3	-1.552021820986692e1	-8.073670537330385e-13
7.891947054697091e3	-1.552021820986692e1	-8.073670537330385e-13
8.005625983333534e3	-1.5520218892640074e1	-3.188285842521499e-13
8.005625983333534e3	-1.5520218892640074e1	-3.188285842521499e-13
8.005625983333534e3	-1.5520218892640074e1	-3.188285842521499e-13
8.005625983333534e3	-1.5520218892640074e1	-3.188285842521499e-13
8.005625983333534e3	-1.5520218892640074e1	-3.188285842521499e-13
8.005625983333534e3	-1.5520218892640074e1	-3.188285842521499e-13
8.005625983333534e3	-1.5520218892640074e1	-3.188285842521499e-13
8.005625983333534e3	-1.5520218892640074e1	-3.188285842521499e-13
8.005625983333534e3	-1.5520218892640074e1	-3.188285842521499e-13
8.005625983333534e3	-1.5520218892640074e1	-3.188285842521499e-13
8.005625983333534e3	-1.5520218892640074e1	-3.188285842521499e-13
8.119304911969978e3	-1.5520219536448563e1	6.53545515130782e-13
8.119304911969978e3	-1.5520219536448563e1	6.53545515130782e-13
8.119304911969978e3	-1.5520219536448563e1	6.53545515130782e-13
8.119304911969978e3	-1.5520219536448563e1	6.53545515130782e-13
8.119304911969978e3	-1.5520219536448563e1	6.53545515130782e-13
8.119304911969978e3	-1.5520219536448563e1	6.53545515130782e-13
8.119304911969978e3	-1.5520219536448563e1	6.53545515130782e-13
8.119304911969978e3	-1.5520219536448563e1	6.53545515130782e-13
8.119304911969978e3	-1.5520219536448563e1	6.53545515130782e-13
8.119304911969978e3	-1.5520219536448563e1	6.53545515130782e-13
8.119304911969978e3	-1.5520219536448563e1	6.53545515130782e-13
8.119304911969978e3	-1.5520219536448563e1	6.53545515130782e-13
8.232983840606423e3	-1.5520220142537491e1	-6.606179891122646e-14
8.232983840606423e3	-1.5520220142537491e1	-6.606179891122646e-14
8.232983840606423e3	-1.5520220142537491e1	-6.606179891122646e-14
8.232983840606423e3	-1.5520220142537491e1	-6.606179891122646e-14
8.232983840606423e3	-1.5520220142537491e1	-6.606179891122646e-14
8.232983840606423e3	-1.5520220142537491e1	-6.606179891122646e-14
8.232983840606423e3	-1.5520220142537491e1	-6.606179891122646e-14
8.232983840606423e3	-1.5520220142537491e1	-6.606179891122646e-14
8.232983840606423e3	-1.5520220142537491e1	-6.606179891122646e-14
8.232983840606423e3	-1.5520220142537491e1	-6.606179891122646e-14
