energy	bound difference	node count
-1.5935187037407482e2	-3.994282924244724e0	3e0
-1.5931186237247448e2	-3.8616407803245805e0	3e0
-1.5927185437087417e2	-3.967765950046452e0	3e0
-1.5923184636927385e2	-3.96049981783115e0	3e0
-1.591918383676735e2	-3.8293798781663306e0	3e0
-1.591518303660732e2	-3.8226437403054097e0	3e0
-1.5911182236447289e2	-3.8765710844862635e0	3e0
-1.5907181436287257e2	-3.857808093196004e0	3e0
-1.5903180636127223e2	-3.850958384497713e0	3e0
-1.5899179835967192e2	-3.844140322138541e0	3e0
-1.589517903580716e2	-3.8373536547508555e0	3e0
-1.5891178235647126e2	-3.7131184648072075e0	3e0
-1.5887177435487098e2	-3.7068155802946134e0	3e0
-1.5883176635327064e2	-3.760832386382765e0	3e0
-1.5879175835167032e2	-3.7543443176927647e0	3e0
-1.5875175035007e2	-3.747885318592607e0	3e0
-1.5871174234846967e2	-3.7414551743640923e0	3e0
-1.5867173434686936e2	-3.6223348527460186e0	3e0
-1.5863172634526904e2	-3.716793738933442e0	3e0
-1.5859171834366873e2	-3.7032931980564117e0	3e0
-1.585517103420684e2	-3.697016609400344e0	3e0
-1.585117023404681e2	-3.5799704799170424e0	3e0
-1.5847169433886776e2	-3.628615944795046e0	3e0
-1.5843168633726745e2	-3.622614677920292e0	3e0
-1.5839167833566714e2	-3.6047484577872426e0	3e0
-1.583516703340668e2	-3.598813461852809e0	3e0
-1.5831166233246648e2	-3.592903711977728e0	3e0
-1.5827165433086617e2	-3.4812325072669155e0	3e0
-1.5823164632926586e2	-3.4757254189900437e0	3e0
-1.5819163832766552e2	-3.3821271425139776e0	3e0
-1.581516303260652e2	-3.5045851573050006e0	3e0
-1.581116223244649e2	-3.498990364137706e0	3e0
-1.5807161432286455e2	-3.493418554606729e0	3e0
-1.5803160632126426e2	-3.487869556953984e0	3e0
-1.5799159831966392e2	-3.3815403617813455e0	3e0
-1.579515903180636e2	-3.3881821792306237e0	3e0
-1.579115823164633e2	-3.2876450025813426e0	3e0
-1.5787157431486295e2	-3.4540126471785206e0	3e0
-1.5783156631326264e2	-3.3490752219734676e0	3e0
-1.5779155831166233e2	-3.392978240555895e0	3e0
-1.5775155031006202e2	-3.3877596692617242e0	3e0
-1.5771154230846167e2	-3.2981994732497695e0	3e0
-1.5767153430686136e2	-3.293306965015737e0	3e0
-1.5763152630526105e2	-3.36033441753664e0	3e0
-1.575915183036607e2	-3.259917301274815e0	3e0
-1.5755151030206042e2	-3.3259265249331973e0	3e0
-1.5751150230046008e2	-3.227802391770653e0	3e0
-1.5747149429885977e2	-3.223118998128388e0	3e0
-1.5743148629725945e2	-3.218452773845462e0	3e0
-1.5739147829565914e2	-3.1258509254514872e0	3e0
-1.573514702940588e2	-3.1854975177296514e0	3e0
-1.573114622924585e2	-3.1809110219076513e0	3e0
-1.5727145429085817e2	-3.1010146186476026e0	3e0
-1.5723144628925783e2	-3.096700881424829e0	3e0
-1.5719143828765755e2	-3.135241643996183e0	3e0
-1.571514302860572e2	-3.0463594692365406e0	3e0
-1.571114222844569e2	-3.0422087567634333e0	3e0
-1.5707141428285658e2	-3.0984054725220003e0	3e0
-1.5703140628125624e2	-3.1059357743584823e0	3e0
-1.5699139827965593e2	-3.018085627340649e0	3e0
-1.569513902780556e2	-3.014004487650946e0	3e0
-1.569113822764553e2	-3.0099369124007547e0	3e0
-1.5687137427485496e2	-3.0058828045849517e0	3e0
-1.5683136627325464e2	-3.1034550589313445e0	3e0
-1.5679135827165433e2	-3.026753041834313e0	3e0
-1.56751350270054e2	-3.0226400822712653e0	3e0
-1.567113422684537e2	-2.938440604820848e0	3e0
-1.5667133426685336e2	-2.934574151399698e0	3e0
-1.5663132626525305e2	-2.9307199826131756e0	3e0
-1.5659131826365274e2	-2.9268780114463198e0	3e0
-1.565513102620524e2	-2.911261439870455e0	3e0
-1.5651130226045208e2	-2.9465338263883054e0	3e0
-1.5647129425885177e2	-2.9426369493202467e0	3e0
-1.5643128625725146e2	-2.861846542949531e0	3e0
-1.5639127825565112e2	-2.858178471184996e0	3e0
-1.5635127025405083e2	-2.854521520260696e0	3e0
-1.563112622524505e2	-2.8959929897443097e0	3e0
-1.5627125425085015e2	-2.8922224857672476e0	3e0
-1.5623124624924984e2	-2.8133723618589346e0	3e0
-1.5619123824764952e2	-2.8098205859573584e0	3e0
-1.561512302460492e2	-2.80627925296228e0	3e0
-1.5611122224444887e2	-2.8027482888428517e0	3e0
-1.5607121424284858e2	-2.7874199623234777e0	3e0
-1.5603120624124824e2	-2.7839233239037195e0	3e0
-1.5599119823964793e2	-2.8170139648122903e0	3e0
-1.5595119023804762e2	-2.741227518973275e0	3e0
-1.5591118223644727e2	-2.7378507135726906e0	3e0
-1.5587117423484696e2	-2.734483348481699e0	3e0
-1.5583116623324665e2	-2.7909780322284927e0	3e0
-1.5579115823164634e2	-2.715971090593193e0	3e0
-1.55751150230046e2	-2.712645315249035e0	3e0
-1.5571114222844568e2	-2.709328669550157e0	3e0
-1.5567113422684537e2	-2.7060210888561635e0	3e0
-1.5563112622524503e2	-2.6684006710735853e0	3e0
-1.555911182236447e2	-2.7225422717784213e0	3e0
-1.555511102220444e2	-2.7191893399829414e0	3e0
-1.555111022204441e2	-2.647002905306674e0	3e0
-1.5547109421884375e2	-2.643835454217701e0	3e0
-1.5543108621724343e2	-2.640676241739824e0	3e0
-1.5539107821564312e2	-2.6375252093544908e0	3e0
-1.5535107021404278e2	-2.6225373596518775e0	3e0
-1.553110622124425e2	-2.65308161476453e0	3e0
-1.5527105421084215e2	-2.6498880183116627e0	3e0
-1.5523104620924184e2	-2.5803504115179052e0	3e0
-1.5519103820764153e2	-2.5773297784323326e0	3e0
-1.5515103020604118e2	-2.5743165673090704e0	3e0
-1.5511102220444087e2	-2.6253370256081454e0	3e0
-1.5507101420284056e2	-2.5564666794895996e0	3e0
-1.5503100620124025e2	-2.55348881075903e0	3e0
-1.549909981996399e2	-2.550518108187555e0	3e0
-1.5495099019803962e2	-2.5158618069345775e0	3e0
-1.5491098219643928e2	-2.5208253455570295e0	3e0
-1.5487097419483894e2	-2.468103911520963e0	3e0
-1.5483096619323865e2	-2.5031806941559664e0	3e0
-1.547909581916383e2	-2.5003119049359745e0	3e0
-1.54750950190038e2	-2.4974496811221267e0	3e0
-1.5471094218843768e2	-2.463774695119704e0	3e0
-1.5467093418683737e2	-2.4609939697447034e0	3e0
-1.5463092618523703e2	-2.4582193493393762e0	3e0
-1.5459091818363672e2	-2.407707412547955e0	3e0
-1.545509101820364e2	-2.4408252821764496e0	3e0
-1.5451090218043606e2	-2.43808187956625e0	3e0
-1.5447089417883578e2	-2.435344360119294e0	3e0
-1.5443088617723544e2	-2.4326126810375714e0	3e0
-1.5439087817563512e2	-2.429886799215251e0	3e0
-1.543508701740348e2	-2.4093116867818942e0	3e0
-1.5431086217243447e2	-2.3490882856411375e0	3e0
-1.5427085417083416e2	-2.3465513868719676e0	3e0
-1.5423084616923384e2	-2.374080208688599e0	3e0
-1.5419083816763353e2	-2.371466264790064e0	3e0
-1.541508301660332e2	-2.368857501534218e0	3e0
-1.5411082216443288e2	-2.3212397351413254e0	3e0
-1.5407081416283256e2	-2.318746509034007e0	3e0
-1.5403080616123222e2	-2.316257861361213e0	3e0
-1.5399079815963194e2	-2.2862924253884325e0	3e0
-1.539507901580316e2	-2.2838685820842253e0	3e0
-1.5391078215643128e2	-2.3130894809963e0	3e0
-1.5387077415483097e2	-2.310587346168517e0	3e0
-1.5383076615323063e2	-2.2648967159669056e0	3e0
-1.537907581516303e2	-2.2625021368598937e0	3e0
-1.5375075015003e2	-2.260111610944678e0	3e0
-1.537107421484297e2	-2.2577251061762103e0	3e0
-1.5367073414682935e2	-2.2553425908559577e0	3e0
-1.5363072614522906e2	-2.2631668128445472e0	3e0
-1.5359071814362872e2	-2.2189540743812426e0	3e0
-1.5355071014202838e2	-2.2166348124141355e0	3e0
-1.535107021404281e2	-2.2143192017599618e0	3e0
-1.5347069413882775e2	-2.2120072131636417e0	3e0
-1.5343068613722744e2	-2.209698817213854e0	3e0
-1.5339067813562713e2	-2.181527109514078e0	3e0
-1.533506701340268e2	-2.179275433440026e0	3e0
-1.5331066213242647e2	-2.165275972554843e0	3e0
-1.5327065413082616e2	-2.1630431944401267e0	3e0
-1.5323064612922585e2	-2.1608136112549223e0	3e0
-1.531906381276255e2	-2.15858719471891e0	3e0
-1.5315063012602522e2	-2.15636391837474e0	3e0
-1.5311062212442488e2	-2.154143755852023e0	3e0
-1.5307061412282457e2	-2.126883110757936e0	3e0
-1.5303060612122425e2	-2.1129565772456167e0	3e0
-1.529905981196239e2	-2.1108042166697083e0	3e0
-1.529505901180236e2	-2.1086546263458192e0	3e0
-1.5291058211642329e2	-2.106507780262198e0	3e0
-1.5287057411482297e2	-2.1043636544196946e0	3e0
-1.5283056611322263e2	-2.1022222246338917e0	3e0
-1.5279055811162232e2	-2.0883030994936846e0	3e0
-1.52750550110022e2	-2.0861791225347392e0	3e0
-1.5271054210842166e2	-2.059836666922024e0	3e0
-1.5267053410682138e2	-2.057761446131209e0	3e0
-1.5263052610522104e2	-2.0556885773217894e0	3e0
-1.5259051810362072e2	-2.0536180381081928e0	3e0
-1.525505101020204e2	-2.0515498062763813e0	3e0
-1.5251050210042007e2	-2.037693423727705e0	3e0
-1.5247049409881976e2	-2.035641749660278e0	3e0
-1.5243048609721944e2	-2.033592275926585e0	3e0
-1.5239047809561913e2	-2.0080585797270465e0	3e0
-1.523504700940188e2	-2.0060544676291228e0	3e0
-1.523104620924185e2	-2.00405232144005e0	3e0
-1.5227045409081816e2	-2.002052120602761e0	3e0
-1.5223044608921785e2	-1.9882522493599242e0	3e0
-1.521904380876175e2	-1.9862677647087559e0	3e0
-1.521504300860172e2	-1.984285124659849e0	3e0
-1.5211042208441688e2	-1.9823043094108257e0	3e0
-1.5207041408281654e2	-1.9803252997667504e0	3e0
-1.5203040608121626e2	-1.9555965517888483e0	3e0
-1.5199039807961591e2	-1.953659551472078e0	3e0
-1.519503900780156e2	-1.9399102834679929e0	3e0
-1.519103820764153e2	-1.9492609946748858e0	3e0
-1.5187037407481495e2	-1.9249034540502863e0	3e0
-1.5183036607321463e2	-1.9230029175168566e0	3e0
-1.5179035807161432e2	-1.92110378233444e0	3e0
-1.51750350070014e2	-1.919206031273098e0	3e0
-1.5171034206841367e2	-1.9173096465145751e0	3e0
-1.5167033406681335e2	-1.903587379955924e0	3e0
-1.5163032606521304e2	-1.9017053171964347e0	3e0
-1.515903180636127e2	-1.8998245294747178e0	3e0
-1.515503100620124e2	-1.8761681909127477e0	3e0
-1.5151030206041207e2	-1.8743250643829874e0	3e0
-1.5147029405881176e2	-1.8724830209304717e0	3e0
-1.5143028605721142e2	-1.8706420450224897e0	3e0
-1.513902780556111e2	-1.8382734910173462e0	3e0
-1.513502700540108e2	-1.8551330196974924e0	3e0
-1.5131026205241045e2	-1.8533066302212053e0	3e0
-1.5127025405081017e2	-1.851481205772037e0	3e0
-1.5123024604920982e2	-1.8496567314044634e0	3e0
-1.511902380476095e2	-1.8266986680015156e0	3e0
-1.511502300460092e2	-1.8249090603101938e0	3e0
-1.5111022204440886e2	-1.8231202255946743e0	3e0
-1.5107021404280854e2	-1.7919669834203458e0	3e0
-1.5103020604120823e2	-1.7902311414289807e0	3e0
-1.5099019803960792e2	-1.8007423869470838e0	3e0
-1.5095019003800758e2	-1.7989757356344007e0	3e0
-1.509101820364073e2	-1.7972097155114568e0	3e0
-1.5087017403480695e2	-1.7954443129327404e0	3e0
-1.508301660332066e2	-1.7530902066863854e0	3e0
-1.5079015803160632e2	-1.7433431124192988e0	3e0
-1.5075015003000598e2	-1.741658076884004e0	3e0
-1.5071014202840567e2	-1.7399732886715773e0	3e0
-1.5067013402680536e2	-1.709247158894771e0	3e0
-1.5063012602520504e2	-1.7427168518923992e0	3e0
-1.505901180236047e2	-1.7410114839791129e0	3e0
-1.505501100220044e2	-1.7393064107339922e0	3e0
-1.5051010202040408e2	-1.710165883712193e0	3e0
-1.5047009401880374e2	-1.7085070342396305e0	3e0
-1.5043008601720345e2	-1.7068482584636373e0	3e0
-1.503900780156031e2	-1.7051895454456636e0	3e0
-1.503500700140028e2	-1.6656656689759388e0	3e0
-1.5031006201240248e2	-1.6640599696586993e0	3e0
-1.5027005401080214e2	-1.695977627355663e0	3e0
-1.5023004600920183e2	-1.694313386666563e0	3e0
-1.5019003800760152e2	-1.6662338044150173e0	3e0
-1.501500300060012e2	-1.6646122892440156e0	3e0
-1.5011002200440086e2	-1.6629906206707958e0	3e0
-1.5007001400280055e2	-1.6613687885072141e0	3e0
-1.5003000600120023e2	-1.622836232288218e0	3e0
-1.499899979995999e2	-1.62126401746366e0	3e0
-1.499499899979996e2	-1.6379645681837391e0	3e0
-1.4990998199639927e2	-1.6246488900354188e0	3e0
-1.4986997399479895e2	-1.6207693309997595e0	3e0
-1.4982996599319864e2	-1.619184807123381e0	3e0
-1.497899579915983e2	-1.6175999047011427e0	3e0
-1.49749949989998e2	-1.6160146147081396e0	3e0
-1.4970994198839767e2	-1.5829292630713376e0	3e0
-1.4966993398679736e2	-1.5992650211267985e0	3e0
-1.4962992598519702e2	-1.5976963719222284e0	3e0
-1.4958991798359673e2	-1.584398440227619e0	3e0
-1.495499099819964e2	-1.5828391921744214e0	3e0
-1.4950990198039608e2	-1.5812793975090151e0	3e0
-1.4946989397879577e2	-1.5797190472970049e0	3e0
-1.4942988597719543e2	-1.5429206338515233e0	3e0
-1.493898779755951e2	-1.541404050992863e0	3e0
-1.493498699739948e2	-1.5573377436178113e0	3e0
-1.493098619723945e2	-1.5557976522097547e0	3e0
-1.4926985397079414e2	-1.5425160437880625e0	3e0
-1.4922984596919383e2	-1.5409848197666765e0	3e0
-1.4918983796759352e2	-1.5394528591455174e0	3e0
-1.4914982996599318e2	-1.5379201548411665e0	3e0
-1.491098219643929e2	-1.501983683987858e0	3e0
-1.4906981396279255e2	-1.5004918847548336e0	3e0
-1.4902980596119224e2	-1.498999153069064e0	3e0
-1.4898979795959193e2	-1.5145255635561343e0	3e0
-1.4894978995799158e2	-1.5012559042896394e0	3e0
-1.4890978195639127e2	-1.4997498170130363e0	3e0
-1.4886977395479096e2	-1.4982428145254754e0	3e0
-1.4882976595319064e2	-1.4967348900033983e0	3e0
-1.487897579515903e2	-1.4616201773556912e0	3e0
-1.4874974994999e2	-1.460150455072855e0	3e0
-1.4870974194838968e2	-1.4586796328907188e0	3e0
-1.4866973394678934e2	-1.4738370382692647e0	3e0
-1.4862972594518905e2	-1.4605750920381821e0	3e0
-1.485897179435887e2	-1.4590914087517963e0	3e0
-1.485497099419884e2	-1.4576066416301259e0	3e0
-1.4850970194038808e2	-1.4561207843556736e0	3e0
-1.4846969393878777e2	-1.4217898292041837e0	3e0
-1.4842968593718743e2	-1.420339616408059e0	3e0
-1.4838967793558712e2	-1.4188881461148237e0	3e0
-1.483496699339868e2	-1.4336912265085606e0	3e0
-1.4830966193238646e2	-1.4204328811974904e0	3e0
-1.4826965393078615e2	-1.4189690108183473e0	3e0
-1.4822964592918584e2	-1.4175038971093767e0	3e0
-1.4818963792758552e2	-1.4160375343996239e0	3e0
-1.4814962992598518e2	-1.3824543585936448e0	3e0
-1.4810962192438487e2	-1.3810212180397772e0	3e0
-1.4806961392278455e2	-1.3795866700657917e0	3e0
-1.480296059211842e2	-1.3781507097994399e0	3e0
-1.4798959791958393e2	-1.3727479443357513e0	3e0
-1.479495899179836e2	-1.3713165492495856e0	3e0
-1.4790958191638327e2	-1.3778961452116156e0	3e0
-1.4786957391478296e2	-1.3764468329668502e0	3e0
-1.4782956591318262e2	-1.3749961160567643e0	3e0
-1.477895579115823e2	-1.3421589460944754e0	3e0
-1.4774954990998197e2	-1.3407390089746984e0	3e0
-1.4770954190838168e2	-1.3393175176493115e0	3e0
-1.4766953390678134e2	-1.3225541917907695e0	3e0
-1.4762952590518103e2	-1.3328639435980123e0	3e0
-1.475895179035807e2	-1.3314443342219324e0	3e0
-1.4754950990198037e2	-1.300020787030613e0	3e0
-1.4750950190038006e2	-1.3281134127805103e0	3e0
-1.4746949389877975e2	-1.3266838421464904e0	3e0
-1.4742948589717943e2	-1.325252682241079e0	3e0
-1.473894778955791e2	-1.2933593994880364e0	3e0
-1.4734946989397878e2	-1.2919560994792096e0	3e0
-1.4730946189237847e2	-1.2726571754091236e0	3e0
-1.4726945389077812e2	-1.27127046567521e0	3e0
-1.4722944588917784e2	-1.2698819343825987e0	3e0
-1.471894378875775e2	-1.2831710854720335e0	3e0
-1.4714942988597718e2	-1.252617439624015e0	3e0
-1.4710942188437687e2	-1.2512372430132257e0	3e0
-1.4706941388277656e2	-1.2815451785689733e0	3e0
-1.4702940588117622e2	-1.2504150274433936e0	3e0
-1.469893978795759e2	-1.2490230244587193e0	3e0
-1.469493898779756e2	-1.2593819597071716e0	3e0
-1.4690938187637525e2	-1.2290867437709465e0	3e0
-1.4686937387477496e2	-1.2277072902856292e0	3e0
-1.4682936587317462e2	-1.2263258730226005e0	3e0
-1.467893578715743e2	-1.2108037372252105e0	3e0
-1.46749349869974e2	-1.2094312646372989e0	3e0
-1.4670934186837366e2	-1.2080567635676933e0	3e0
-1.4666933386677334e2	-1.2066802309013278e0	3e0
-1.4662932586517303e2	-1.2101928755555051e0	3e0
-1.4658931786357272e2	-1.1922480842212986e0	3e0
-1.4654930986197238e2	-1.190874141855087e0	3e0
-1.4650930186037206e2	-1.1894981215552358e0	3e0
-1.4646929385877175e2	-1.1881200202345172e0	3e0
-1.464292858571714e2	-1.1728854402051618e0	3e0
-1.4638927785557112e2	-1.171515237748392e0	3e0
-1.4634926985397078e2	-1.1701428926731388e0	3e0
-1.4630926185237047e2	-1.1687684017922129e0	3e0
-1.4626925385077016e2	-1.160551081758372e0	3e0
-1.462292458491698e2	-1.1750779129979374e0	3e0
-1.461892378475695e2	-1.146121487581399e0	3e0
-1.461492298459692e2	-1.1447526405064021e0	3e0
-1.4610922184436888e2	-1.1433815745169136e0	3e0
-1.4606921384276853e2	-1.1420082867801444e0	3e0
-1.4602920584116825e2	-1.1406327745804263e0	3e0
-1.459891978395679e2	-1.1392550345280885e0	3e0
-1.4594918983796757e2	-1.1244068195441912e0	3e0
-1.4590918183636728e2	-1.1230356112281805e0	3e0
-1.4586917383476694e2	-1.1370076220416978e0	3e0
-1.4582916583316663e2	-1.1085857419989764e0	3e0
-1.457891578315663e2	-1.1072159882384096e0	3e0
-1.45749149829966e2	-1.1058439088310767e0	3e0
-1.4570914182836566e2	-1.104469500631085e0	3e0
-1.4566913382676535e2	-1.1030927609711032e0	3e0
-1.4562912582516503e2	-1.0884895544388151e0	3e0
-1.455891178235647e2	-1.087118460562022e0	3e0
-1.455491098219644e2	-1.085744979824244e0	3e0
-1.4550910182036407e2	-1.086009794377671e0	3e0
-1.4546909381876375e2	-1.0729085652433128e0	3e0
-1.4542908581716344e2	-1.0715348002439662e0	3e0
-1.453890778155631e2	-1.0701586120637976e0	3e0
-1.4534906981396279e2	-1.05576114131814e0	3e0
-1.4530906181236247e2	-1.0543898431404068e0	3e0
-1.4526905381076216e2	-1.0530160688671133e0	3e0
-1.4522904580916182e2	-1.051639815346414e0	3e0
-1.451890378075615e2	-1.0502610805993595e0	3e0
-1.451490298059612e2	-1.0488798621772508e0	3e0
-1.4510902180436085e2	-1.035751317850321e0	3e0
-1.4506901380276057e2	-1.034373088321004e0	3e0
-1.4502900580116022e2	-1.0459345051849043e0	3e0
-1.449889977995599e2	-1.0188247856860504e0	3e0
-1.449489897979596e2	-1.0174480497095173e0	3e0
-1.4490898179635926e2	-1.0160687395527048e0	3e0
-1.4486897379475894e2	-1.0146868530590878e0	3e0
-1.4482896579315863e2	-1.0133023878037721e0	3e0
-1.4478895779155832e2	-1.011915341338293e0	3e0
-1.4474894978995798e2	-1.0105257116839175e0	3e0
-1.447089417883577e2	-9.957878121898792e-1	3e0
-1.4466893378675735e2	-1.0086971534556448e0	3e0
-1.44628925785157e2	-9.820342475929239e-1	3e0
-1.4458891778355672e2	-9.806503744674224e-1	3e0
-1.4454890978195638e2	-9.79263832435883e-1	3e0
-1.4450890178035607e2	-9.778746193325207e-1	3e0
-1.4446889377875576e2	-9.764827328401688e-1	3e0
-1.4442888577715541e2	-9.750881706626416e-1	3e0
-1.443888777755551e2	-9.736909304141546e-1	3e0
-1.443488697739548e2	-9.599287785616549e-1	3e0
-1.4430886177235445e2	-9.459224859352776e-1	3e0
-1.4426885377075413e2	-9.445325500109839e-1	3e0
-1.4422884576915385e2	-9.431398365816756e-1	3e0
-1.4418883776755348e2	-9.417443435316645e-1	3e0
-1.441488297659532e2	-9.403460688157088e-1	3e0
-1.4410882176435288e2	-9.397748573265698e-1	3e0
-1.4406881376275254e2	-9.383711388194422e-1	3e0
-1.4402880576115223e2	-9.248003300634206e-1	3e0
-1.4398879775955191e2	-9.233983868855578e-1	3e0
-1.4394878975795157e2	-9.219936295136004e-1	3e0
-1.4390878175635126e2	-9.205860560712179e-1	3e0
-1.4386877375475095e2	-9.070032340979977e-1	3e0
-1.438287657531506e2	-9.055964410423828e-1	3e0
-1.437887577515503e2	-9.041867782838084e-1	3e0
-1.4374874974995e2	-9.027742436227565e-1	3e0
-1.4370874174834964e2	-8.896428343743356e-1	3e0
-1.4366873374674935e2	-8.882308767915056e-1	3e0
-1.4362872574514904e2	-8.868160034007588e-1	3e0
-1.435887177435487e2	-8.853982119389655e-1	3e0
-1.435487097419484e2	-8.841034349058366e-1	3e0
-1.4350870174034804e2	-8.826812592477781e-1	3e0
-1.4346869373874773e2	-8.812561746133861e-1	3e0
-1.4342868573714742e2	-8.680747045398589e-1	3e0
-1.433886777355471e2	-8.551076483122062e-1	3e0
-1.4334866973394676e2	-8.536849704313556e-1	3e0
-1.4330866173234648e2	-8.522592933624766e-1	3e0
-1.4326865373074614e2	-8.508306151538224e-1	3e0
-1.432286457291458e2	-8.493989336965716e-1	3e0
-1.431886377275455e2	-8.479642467901507e-1	3e0
-1.4314862972594517e2	-8.379762792084768e-1	3e0
-1.4310862172434486e2	-8.365396373441123e-1	3e0
-1.4306861372274454e2	-8.350999568337646e-1	3e0
-1.4302860572114423e2	-8.112171042468704e-1	3e0
-1.429885977195439e2	-8.205681063577991e-1	3e0
-1.4294858971794358e2	-8.191259430499624e-1	3e0
-1.4290858171634326e2	-8.176807032283001e-1	3e0
-1.4286857371474292e2	-8.162323849030689e-1	3e0
-1.4282856571314264e2	-8.03527007379595e-1	3e0
-1.427885577115423e2	-8.020774807315298e-1	3e0
-1.4274854970994198e2	-8.006248341117285e-1	3e0
-1.4270854170834167e2	-7.991690651397103e-1	3e0
-1.4266853370674133e2	-7.755898796421463e-1	3e0
-1.4262852570514102e2	-7.741369083164985e-1	3e0
-1.425885177035407e2	-7.726807392644941e-1	3e0
-1.425485097019404e2	-7.816481027972881e-1	3e0
-1.4250850170034005e2	-7.690836732105495e-1	3e0
-1.4246849369873974e2	-7.676199894572414e-1	3e0
-1.4242848569713942e2	-7.661531048871648e-1	3e0
-1.4238847769553908e2	-7.646830173273271e-1	3e0
-1.423484696939388e2	-7.632097248328913e-1	3e0
-1.4230846169233845e2	-7.61733225094102e-1	3e0
-1.4226845369073814e2	-7.384455376515922e-1	3e0
-1.4222844568913783e2	-7.369706061960579e-1	3e0
-1.421884376875375e2	-7.46332753362187e-1	3e0
-1.4214842968593717e2	-7.448474222192135e-1	3e0
-1.4210842168433686e2	-7.218029239607999e-1	3e0
-1.4206841368273655e2	-7.301802297106181e-1	3e0
-1.420284056811362e2	-7.286912822622171e-1	3e0
-1.4198839767953592e2	-7.271990472444771e-1	3e0
-1.4194838967793558e2	-7.257035227901697e-1	3e0
-1.4190838167633527e2	-7.026849017609568e-1	3e0
-1.4186837367473495e2	-7.118919776784132e-1	3e0
-1.418283656731346e2	-7.103901383405598e-1	3e0
-1.417883576715343e2	-6.928819381864755e-1	3e0
-1.41748349669934e2	-6.913783510326592e-1	3e0
-1.4170834166833367e2	-7.00506836350992e-1	3e0
-1.4166833366673333e2	-6.989933065679699e-1	3e0
-1.4162832566513302e2	-6.763234411730594e-1	3e0
-1.415883176635327e2	-6.842456171046942e-1	3e0
-1.4154830966193236e2	-6.827278886310756e-1	3e0
-1.4150830166033208e2	-6.812067673788715e-1	3e0
-1.4146829365873174e2	-6.796822518678669e-1	3e0
-1.4142828565713143e2	-6.570308787734628e-1	3e0
-1.413882776555311e2	-6.660120014436731e-1	3e0
-1.4134826965393077e2	-6.644801930413907e-1	3e0
-1.4130826165233046e2	-6.629449475818491e-1	3e0
-1.4126825365073014e2	-6.614062627025555e-1	3e0
-1.4122824564912983e2	-6.389744838770233e-1	3e0
-1.411882376475295e2	-6.374339589649813e-1	3e0
-1.4114822964592918e2	-6.371829941111001e-1	3e0
-1.4110822164432886e2	-6.253367346495858e-1	3e0
-1.4106821364272852e2	-6.354239098628228e-1	3e0
-1.4102820564112824e2	-6.338657014481621e-1	3e0
-1.409881976395279e2	-6.120157674543809e-1	3e0
-1.4094818963792758e2	-6.104542397612222e-1	3e0
-1.4090818163632727e2	-6.088891237160825e-1	3e0
-1.4086817363472696e2	-6.042838074854084e-1	3e0
-1.4082816563312662e2	-6.02718789323941e-1	3e0
-1.407881576315263e2	-6.114319035166266e-1	3e0
-1.40748149629926e2	-6.098577596680667e-1	3e0
-1.4070814162832565e2	-5.87822146733439e-1	3e0
-1.4066813362672536e2	-5.862444777498431e-1	3e0
-1.4062812562512502e2	-5.846631782422544e-1	3e0
-1.405881176235247e2	-5.830782456315052e-1	3e0
-1.405481096219244e2	-5.730918263084571e-1	3e0
-1.4050810162032403e2	-5.71497119478323e-1	3e0
-1.4046809361872374e2	-5.798787305777837e-1	3e0
-1.4042808561712343e2	-5.782754504496752e-1	3e0
-1.403880776155231e2	-5.568064274084998e-1	3e0
-1.4034806961392277e2	-5.551980065841282e-1	3e0
-1.4030806161232246e2	-5.535858679321854e-1	3e0
-1.4026805361072212e2	-5.519700094839028e-1	3e0
-1.402280456091218e2	-5.503504279675681e-1	3e0
-1.4018803760752152e2	-5.487271208318119e-1	3e0
-1.4014802960592115e2	-5.373122094374349e-1	3e0
-1.4010802160432087e2	-5.356821117838761e-1	3e0
-1.4006801360272055e2	-5.304138725912736e-1	3e0
-1.400280056011202e2	-5.287847181278194e-1	3e0
-1.399879975995199e2	-5.191777409544863e-1	3e0
-1.399479895979196e2	-5.175373986574456e-1	3e0
-1.3990798159631925e2	-5.158932523284748e-1	3e0
-1.3986797359471893e2	-5.142452991285664e-1	3e0
-1.3982796559311862e2	-5.028989601015147e-1	3e0
-1.3978795759151828e2	-5.012436579205733e-1	3e0
-1.3974794958991797e2	-4.9958450925248005e-1	3e0
-1.3970794158831768e2	-4.9792150772664867e-1	3e0
-1.396679335867173e2	-4.9625465672003005e-1	3e0
-1.3962792558511703e2	-4.945839495818406e-1	3e0
-1.395879175835167e2	-4.9290938392496525e-1	3e0
-1.3954790958191637e2	-4.912309564730979e-1	3e0
-1.3950790158031606e2	-4.799420370110905e-1	3e0
-1.3946789357871572e2	-4.782557580330694e-1	3e0
-1.394278855771154e2	-4.765655770338624e-1	3e0
-1.393878775755151e2	-4.6325485993645377e-1	3e0
-1.3934786957391478e2	-4.6156135066762943e-1	3e0
-1.3930786157231444e2	-4.598639024399538e-1	3e0
-1.3926785357071415e2	-4.581625120609247e-1	3e0
-1.392278455691138e2	-4.4930669082047914e-1	3e0
-1.391878375675135e2	-4.47597061805598e-1	3e0
-1.3914782956591318e2	-4.458834577998283e-1	3e0
-1.3910782156431284e2	-4.4416587515495815e-1	3e0
-1.3906781356271253e2	-4.4244431070743107e-1	3e0
