position	wave function
6.8594732534168585e0	1.5414820350251756e-50
6.861187071073196e0	1.596259151574277e-50
6.862900888729534e0	1.652877444212478e-50
6.864614706385872e0	1.7113950637250837e-50
6.86632852404221e0	1.7718718717706535e-50
6.868042341698548e0	1.8343694872174049e-50
6.8697561593548855e0	1.8989513336149445e-50
6.871469977011223e0	1.9656826878258606e-50
6.873183794667561e0	2.034630729842015e-50
6.874897612323899e0	2.1058645938109073e-50
6.876611429980237e0	2.179455420297988e-50
6.878325247636575e0	2.255476409811163e-50
6.880039065292912e0	2.33400287761425e-50
6.88175288294925e0	2.415112309856488e-50
6.883466700605588e0	2.49888442104595e-50
6.885180518261926e0	2.585401212894927e-50
6.886894335918264e0	2.674747034565913e-50
6.8886081535746015e0	2.7670086443474246e-50
6.890321971230939e0	2.8622752727892317e-50
6.892035788887277e0	2.9606386873272046e-50
6.893749606543615e0	3.0621932584284643e-50
6.895463424199953e0	3.16703602728788e-50
6.897177241856291e0	3.2752667751078633e-50
6.8988910595126285e0	3.3869880939935227e-50
6.900604877168966e0	3.5023054594959245e-50
6.902318694825304e0	3.6213273048369996e-50
6.904032512481642e0	3.7441650968497943e-50
6.90574633013798e0	3.8709334136684743e-50
6.907460147794318e0	4.001750024203247e-50
6.909173965450655e0	4.136735969435501e-50
6.910887783106993e0	4.276015645569535e-50
6.912601600763331e0	4.419716889077508e-50
6.914315418419669e0	4.567971063674888e-50
6.916029236076007e0	4.720913149264196e-50
6.9177430537323445e0	4.878681832885848e-50
6.919456871388682e0	5.041419601714682e-50
6.92117068904502e0	5.209272838142458e-50
6.922884506701358e0	5.382391916986235e-50
6.924598324357696e0	5.560931304863737e-50
6.926312142014034e0	5.745049661777204e-50
6.9280259596703715e0	5.934909944948028e-50
6.929311322912625e0	6.081173805674544e-50
6.931025140568963e0	6.281487881156948e-50
6.9327389582253005e0	6.4880150476008e-50
6.934452775881638e0	6.700935341242361e-50
6.936166593537976e0	6.920433620823945e-50
6.937880411194314e0	7.146699685222017e-50
6.939594228850652e0	7.379928393627982e-50
6.94130804650699e0	7.620319788329339e-50
6.9430218641633275e0	7.868079220138751e-50
6.944735681819665e0	8.123417476520109e-50
6.946449499476003e0	8.386550912460766e-50
6.948163317132341e0	8.657701584140237e-50
6.949877134788679e0	8.937097385446182e-50
6.951590952445017e0	9.224972187389152e-50
6.953304770101354e0	9.521565980468307e-50
6.955018587757692e0	9.827125020041455e-50
6.95673240541403e0	1.0141901974752734e-49
6.958446223070368e0	1.046615607807245e-49
6.960160040726706e0	1.0800153283004844e-49
6.9618738583830435e0	1.1144166420018866e-49
6.963587676039381e0	1.149847535825945e-49
6.965301493695719e0	1.1863367170096311e-49
6.967015311352057e0	1.2239136299068906e-49
6.968729129008395e0	1.2626084731286006e-49
6.970442946664733e0	1.302452217034e-49
6.9721567643210705e0	1.3434766215796894e-49
6.973870581977408e0	1.385714254532247e-49
6.975584399633746e0	1.429198510050736e-49
6.977298217290084e0	1.4739636276453716e-49
6.979012034946422e0	1.5200447115187837e-49
6.98072585260276e0	1.5674777502962055e-49
6.982439670259097e0	1.6162996371512047e-49
6.984153487915435e0	1.6665481903335934e-49
6.985867305571773e0	1.7182621741061453e-49
6.987581123228111e0	1.77148132009691e-49
6.989294940884449e0	1.826246349074043e-49
6.9910087585407865e0	1.8825989931500116e-49
6.992722576197124e0	1.9405820184222446e-49
6.994436393853462e0	2.0002392480573505e-49
6.9961502115098e0	2.0616155858260564e-49
6.997864029166138e0	2.1247570400961442e-49
6.999577846822476e0	2.1897107482907766e-49
7.0012916644788135e0	2.2565250018196462e-49
7.003005482135151e0	2.3252492714904425e-49
7.004719299791489e0	2.3959342334082785e-49
7.006433117447827e0	2.468631795370747e-49
7.008146935104165e0	2.5433951237664325e-49
7.009860752760503e0	2.62027867098474e-49
7.01157457041684e0	2.6993382033448924e-49
7.013288388073178e0	2.7806308295522998e-49
7.015002205729516e0	2.8642150296903997e-49
7.016716023385854e0	2.9501506847559345e-49
7.018429841042192e0	3.0384991067463754e-49
7.0201436586985295e0	3.129323069307524e-49
7.021857476354867e0	3.222686838949932e-49
7.023571294011205e0	3.3186562068426746e-49
7.025285111667543e0	3.4172985211930106e-49
7.026998929323881e0	3.518682720220946e-49
7.028712746980219e0	3.62287936573717e-49
7.0304265646365565e0	3.729960677333429e-49
7.032140382292894e0	3.840000567194385e-49
7.033854199949232e0	3.9530746755399975e-49
7.03556801760557e0	4.0692604067073955e-49
7.037281835261908e0	4.1886369658818215e-49
7.038995652918246e0	4.311285396485769e-49
7.040709470574583e0	4.437288618235767e-49
7.042423288230921e0	4.566731465876368e-49
7.044137105887259e0	4.6997007286007445e-49
7.045850923543597e0	4.836285190167856e-49
7.047564741199935e0	4.9765756697259226e-49
7.0492785588562725e0	5.120665063351639e-49
7.05099237651261e0	5.2686483863154744e-49
7.052706194168948e0	5.420622816083071e-49
7.054420011825286e0	5.5766877360626715e-49
7.056133829481624e0	5.7369447801087865e-49
7.057847647137962e0	5.901497877792191e-49
7.0595614647942995e0	6.0704533004471474e-49
7.061275282450637e0	6.243919708005681e-49
7.062989100106975e0	6.422008196629694e-49
7.064702917763313e0	6.604832347151659e-49
7.066416735419651e0	6.7925082743341054e-49
7.068130553075989e0	6.985154676959153e-49
7.069844370732326e0	7.182892888758435e-49
7.071558188388664e0	7.385846930194979e-49
7.073272006045002e0	7.594143561107271e-49
7.07498582370134e0	7.807912334227013e-49
7.076699641357678e0	8.027285649581756e-49
7.0784134590140155e0	8.252398809793411e-49
7.080127276670353e0	8.483390076283993e-49
7.081841094326691e0	8.72040072639985e-49
7.083554911983029e0	8.963575111466369e-49
7.085268729639367e0	9.213060715783678e-49
7.086982547295705e0	9.469008216575986e-49
7.0886963649520425e0	9.731571544905494e-49
7.09041018260838e0	1.0000907947562705e-48
7.092124000264718e0	1.0277178049945241e-48
7.093837817921056e0	1.0560545919936739e-48
7.095551635577394e0	1.0851179132797773e-48
7.097265453233732e0	1.1149248837080971e-48
7.098979270890069e0	1.1454929821582199e-48
7.100693088546407e0	1.1768400583339722e-48
7.102406906202745e0	1.2089843396694083e-48
7.104120723859083e0	1.2419444383420559e-48
7.105834541515421e0	1.27573935839464e-48
7.1075483591717585e0	1.3103885029665536e-48
7.109262176828096e0	1.345911681636276e-48
7.110975994484434e0	1.382329117876011e-48
7.112689812140772e0	1.4196614566198112e-48
7.11440362979711e0	1.4579297719463725e-48
7.116117447453448e0	1.4971555748778608e-48
7.1178312651097855e0	1.537360821295965e-48
7.119545082766123e0	1.5785679199764862e-48
7.121258900422461e0	1.620799740743696e-48
7.122972718078799e0	1.6640796227457905e-48
7.124686535735137e0	1.7084313828526815e-48
7.126400353391475e0	1.7538793241774792e-48
7.128114171047812e0	1.800448244722836e-48
7.12982798870415e0	1.848163446153561e-48
7.131541806360488e0	1.8970507426968048e-48
7.134969441673167e0	1.9984474951451727e-48
7.1383970769858465e0	2.104855613496855e-48
7.141824712298526e0	2.216501001682017e-48
7.145252347611205e0	2.333618664155444e-48
7.148679982923884e0	2.4564530226685823e-48
7.152107618236563e0	2.5852582419590962e-48
7.1555352535492425e0	2.7202985645270596e-48
7.158962888861922e0	2.861848654666953e-48
7.162390524174601e0	3.010193951925026e-48
7.16581815948728e0	3.165631034151214e-48
7.169245794799959e0	3.328467990314724e-48
7.1726734301126385e0	3.499024803252047e-48
7.176101065425318e0	3.6776337425157625e-48
7.179528700737997e0	3.864639767491495e-48
7.182956336050676e0	4.0604009409502484e-48
7.186383971363355e0	4.265288853201735e-48
7.1898116066760345e0	4.4796890570135393e-48
7.193239241988714e0	4.7040015134596855e-48
7.196666877301393e0	4.9386410488606916e-48
7.200094512614072e0	5.1840378229753184e-48
7.203522147926751e0	5.440637808603028e-48
7.2069497832394305e0	5.708903282753421e-48
7.21037741855211e0	5.989313329537451e-48
7.213805053864789e0	6.282364354932284e-48
7.217232689177468e0	6.58857061356964e-48
7.220660324490147e0	6.908464747694095e-48
7.2240879598028265e0	7.242598338435453e-48
7.227515595115506e0	7.591542469535863e-48
7.230943230428185e0	7.955888303668755e-48
7.234370865740864e0	8.336247671483771e-48
7.237798501053543e0	8.733253673507001e-48
7.2412261363662225e0	9.147561295023241e-48
7.244653771678902e0	9.579848034060976e-48
7.248081406991581e0	1.0030814542598136e-47
7.25150904230426e0	1.0501185281100856e-47
7.254936677616939e0	1.0991709186502589e-47
7.2583643129296185e0	1.1503160353725997e-47
7.261791948242298e0	1.203633873084524e-47
7.265219583554977e0	1.259207082797943e-47
7.268647218867656e0	1.3171210440002847e-47
7.272074854180335e0	1.3774639383151597e-47
7.2755024894930145e0	1.4403268245599424e-47
7.278930124805694e0	1.50580371520699e-47
7.282357760118373e0	1.5739916542543112e-47
7.285785395431052e0	1.6449907965110992e-47
7.289213030743731e0	1.7189044883025752e-47
7.2926406660564105e0	1.795839349597851e-47
7.29606830136909e0	1.8759053575638553e-47
7.299495936681769e0	1.9592159315475092e-47
7.302923571994448e0	2.0458880194873916e-47
7.306351207307127e0	2.1360421857554133e-47
7.3097788426198065e0	2.2298027004281894e-47
7.313206477932486e0	2.3272976299865887e-47
7.316634113245165e0	2.4286589294413955e-47
7.320061748557844e0	2.5340225358817987e-47
7.323489383870523e0	2.6435284634424846e-47
7.3269170191832025e0	2.7573208996842526e-47
7.330344654495882e0	2.8755483033817663e-47
7.333772289808561e0	2.9983635037113706e-47
7.33719992512124e0	3.125923800830481e-47
7.340627560433919e0	3.2583910678390083e-47
7.3440551957465985e0	3.3959318541125274e-47
7.347482831059278e0	3.5387174899952194e-47
7.350910466371957e0	3.6869241928396867e-47
7.354338101684636e0	3.840733174379789e-47
7.357765736997315e0	4.000330749421026e-47
7.3611933723099945e0	4.165908445831913e-47
7.364621007622674e0	4.337663115818749e-47
7.368048642935353e0	4.515797048464605e-47
7.371476278248032e0	4.700518083512257e-47
7.374903913560711e0	4.892039726369274e-47
7.3783315488733905e0	5.090581264312423e-47
7.38175918418607e0	5.296367883867167e-47
7.385186819498749e0	5.509630789336322e-47
7.388614454811428e0	5.730607322450815e-47
7.392042090124107e0	5.959541083114399e-47
7.3954697254367865e0	6.196682051212154e-47
7.398897360749466e0	6.44228670945158e-47
7.402324996062145e0	6.696618167203461e-47
7.405752631374824e0	6.959946285308436e-47
7.409180266687503e0	7.232547801813775e-47
7.4126079020001825e0	7.514706458602669e-47
7.416035537312862e0	7.806713128878245e-47
7.419463172625541e0	8.108865945461565e-47
7.42289080793822e0	8.421470429862213e-47
7.426318443250899e0	8.74483962207874e-47
7.4297460785635785e0	9.079294211083793e-47
7.433173713876258e0	9.42516266594819e-47
7.436601349188937e0	9.782781367556157e-47
7.440028984501616e0	1.0152494740862692e-46
7.443456619814295e0	1.0534655387642139e-46
7.4468842551269745e0	1.0929624219676002e-46
7.450311890439654e0	1.1337770592326458e-46
7.453739525752333e0	1.17594724384396e-46
7.457167161065012e0	1.219511640252259e-46
7.460594796377691e0	1.2645097975135442e-46
7.4640224316903705e0	1.3109821627438569e-46
7.46745006700305e0	1.3589700945834457e-46
7.470877702315729e0	1.4085158766640165e-46
7.474305337628408e0	1.4596627310727213e-46
7.477732972941087e0	1.5124548318062738e-46
7.4811606082537665e0	1.5669373182084613e-46
7.484588243566446e0	1.6231563083842058e-46
7.488015878879125e0	1.6811589125831595e-46
7.491443514191804e0	1.7409932465456926e-46
7.494871149504483e0	1.802708444803982e-46
7.4982987848171625e0	1.8663546739307407e-46
7.501726420129842e0	1.931983145728089e-46
7.505154055442521e0	1.9996461303487884e-46
7.5085816907552e0	2.0693969693421065e-46
7.512009326067879e0	2.1412900886162493e-46
7.5154369613805585e0	2.2153810113093393e-46
7.518864596693238e0	2.2917263705607613e-46
7.522292232005917e0	2.3703839221744483e-46
7.525719867318596e0	2.4514125571657073e-46
7.529147502631275e0	2.5348723141830392e-46
7.5325751379439545e0	2.6208243917962722e-46
7.536002773256634e0	2.7093311606422166e-46
7.539430408569313e0	2.800456175418914e-46
7.542858043881992e0	2.8942641867195725e-46
7.546285679194671e0	2.9908211526970697e-46
7.5497133145073505e0	3.090194250549714e-46
7.55314094982003e0	3.192451887819225e-46
7.556568585132709e0	3.2976637134913913e-46
7.559996220445388e0	3.4059006288901114e-46
7.563423855758067e0	3.517234798355158e-46
7.5668514910707465e0	3.631739659694182e-46
7.570279126383426e0	3.749489934399233e-46
7.573706761696105e0	3.8705616376182125e-46
7.577134397008784e0	3.995032087871303e-46
7.580562032321463e0	4.1229799165027226e-46
7.582275849977803e0	4.188282781244923e-46
7.585703485290482e0	4.32159700553132e-46
7.589131120603161e0	4.458590989683825e-46
7.5925587559158405e0	4.5993480303087325e-46
7.59598639122852e0	4.743952775827315e-46
7.599414026541199e0	4.892491234293864e-46
7.602841661853878e0	5.0450507808845505e-46
7.606269297166557e0	5.201720165046408e-46
7.6096969324792365e0	5.362589517296872e-46
7.613124567791916e0	5.527750355663669e-46
7.616552203104595e0	5.6972955917549416e-46
7.619979838417274e0	5.871319536449888e-46
7.623407473729953e0	6.049917905199482e-46
7.6268351090426325e0	6.233187822927501e-46
7.630262744355312e0	6.4212278285220665e-46
7.633690379667991e0	6.61413787890762e-46
7.63711801498067e0	6.812019352687367e-46
7.640545650293349e0	7.014975053346669e-46
7.6439732856060285e0	7.223109212007445e-46
7.647400920918708e0	7.436527489723923e-46
7.650828556231387e0	7.655336979310225e-46
7.654256191544066e0	7.879646206690101e-46
7.657683826856745e0	8.109565131759446e-46
7.6611114621694245e0	8.345205148752509e-46
7.664539097482104e0	8.58667908610196e-46
7.667966732794783e0	8.83410120578428e-46
7.671394368107462e0	9.087587202141082e-46
7.674822003420141e0	9.347254200167648e-46
7.6782496387328205e0	9.613220753259725e-46
7.6816772740455e0	9.885606840410184e-46
7.685104909358179e0	1.016453386284665e-45
7.688532544670858e0	1.0450124640102362e-45
7.691960179983537e0	1.0742503405511724e-45
7.6953878152962165e0	1.104179580112212e-45
7.698815450608896e0	1.134812887201504e-45
7.705670721234254e0	1.1982432196869174e-45
7.7125259918596125e0	1.2646457547624616e-45
7.719381262484971e0	1.3341271074889895e-45
7.726236533110329e0	1.4067960622190705e-45
7.733091803735688e0	1.4827635394826916e-45
7.739947074361046e0	1.5621425586942565e-45
7.7468023449864045e0	1.6450481966084938e-45
7.753657615611763e0	1.7315975414593352e-45
7.760512886237121e0	1.821909642722337e-45
7.76736815686248e0	1.916105456448412e-45
7.774223427487838e0	2.0143077861238485e-45
7.7810786981131965e0	2.1166412190191055e-45
7.787933968738555e0	2.2232320579965723e-45
7.794789239363913e0	2.33420824875578e-45
7.801644509989272e0	2.4496993025026687e-45
7.80849978061463e0	2.5698362140380307e-45
7.8153550512399885e0	2.6947513752689392e-45
7.822210321865347e0	2.824578484155763e-45
7.829065592490705e0	2.95945244911653e-45
7.835920863116064e0	3.099509288919449e-45
7.842776133741422e0	3.2448860281035913e-45
7.8496314043667805e0	3.395720587977273e-45
7.856486674992139e0	3.552151673252907e-45
7.863341945617497e0	3.7143186543867435e-45
7.870197216242856e0	3.882361445701312e-45
7.877052486868214e0	4.056420379377944e-45
7.8839077574935725e0	4.236636075416287e-45
7.890763028118931e0	4.423149307666873e-45
7.897618298744289e0	4.616100866052748e-45
7.904473569369648e0	4.8156314151049736e-45
7.911328839995006e0	5.0218813489460584e-45
7.9181841106203645e0	5.2349906428648106e-45
7.925039381245723e0	5.4550987016342657e-45
7.931894651871081e0	5.682344204734107e-45
7.93874992249644e0	5.916864948646025e-45
7.945605193121798e0	6.158797686400504e-45
7.9524604637471565e0	6.40827796455991e-45
7.959315734372515e0	6.66543995783154e-45
7.966171004997873e0	6.930416301511286e-45
7.973026275623232e0	7.203337921965933e-45
7.97988154624859e0	7.484333865368933e-45
7.9867368168739485e0	7.77353112491055e-45
7.993592087499307e0	8.07105446670981e-45
8.000447358124665e0	8.377026254661636e-45
8.007302628750024e0	8.69156627445681e-45
8.014157899375382e0	9.014791557018301e-45
8.02101317000074e0	9.346816201601993e-45
8.027868440626099e0	9.687751198812795e-45
8.034723711251457e0	1.0037704253791521e-44
8.041578981876816e0	1.0396779609831201e-44
8.048434252502174e0	1.076507787268344e-44
8.055289523127533e0	1.1142695835817746e-44
8.062144793752891e0	1.152972630689869e-44
8.06900006437825e0	1.192625793574662e-44
8.075855335003608e0	1.233237504404799e-44
8.082710605628966e0	1.2748157457082428e-44
8.089565876254325e0	1.317368033773183e-44
8.096421146879683e0	1.3609014023037113e-44
8.103276417505041e0	1.405422386356659e-44
8.1101316881304e0	1.4509370065856626e-44
8.116986958755758e0	1.497450753818492e-44
8.123842229381117e0	1.544968573993276e-44
8.130697500006475e0	1.5934948534788107e-44
8.144408041257192e0	1.6935874528206727e-44
8.158118582507909e0	1.7977519201520256e-44
8.171829123758625e0	1.9060018045168438e-44
8.185539665009342e0	2.0183404478097025e-44
8.199250206260059e0	2.1347606318858505e-44
8.212960747510776e0	2.2552442632763547e-44
8.226671288761493e0	2.3797620979138195e-44
8.24038183001221e0	2.5082735080517426e-44
8.254092371262926e0	2.640726293321195e-44
8.267802912513643e0	2.777056537614157e-44
8.28151345376436e0	2.9171885132160526e-44
8.295223995015077e0	3.0610346333320626e-44
8.308934536265793e0	3.2084954538661776e-44
8.32264507751651e0	3.3594597250197874e-44
8.336355618767227e0	3.513804492981322e-44
8.350066160017944e0	3.671395251681367e-44
8.36377670126866e0	3.8320861442918195e-44
8.377487242519377e0	3.995720213855528e-44
8.394625419082773e0	4.204145073317741e-44
8.422046501584207e0	4.545759329782493e-44
8.44946758408564e0	4.896004944496218e-44
8.476888666587074e0	5.253174888261003e-44
8.511165019713866e0	5.706570594675311e-44
8.579717725967448e0	6.621761168559501e-44
8.627704620344957e0	7.254823850856601e-44
8.65512570284639e0	7.608636079029358e-44
8.682546785347824e0	7.954019707731164e-44
8.709967867849258e0	8.288900023546838e-44
8.737388950350692e0	8.611270671487633e-44
8.764810032852125e0	8.919215262136156e-44
8.792231115353559e0	9.210927377814524e-44
8.819652197854992e0	9.48472869778553e-44
8.847073280356426e0	9.739085010181687e-44
8.87449436285786e0	9.97261992852861e-44
8.901915445359293e0	1.0184126181989662e-43
8.929336527860727e0	1.0372574399494628e-43
8.95675761036216e0	1.0537119357519567e-43
8.984178692863594e0	1.0677103708388676e-43
9.011599775365028e0	1.0792059249660258e-43
9.039020857866461e0	1.088170583468895e-43
9.066441940367895e0	1.0945948059253922e-43
9.093863022869328e0	1.098486988879869e-43
9.118901954447193e0	1.098486988879869e-43
9.131287533832257e0	1.0985547038930398e-43
9.143673113217321e0	1.0981238781886465e-43
9.156058692602386e0	1.0971998415781914e-43
9.16844427198745e0	1.0957885227202887e-43
9.180829851372515e0	1.0938964264735961e-43
9.19321543075758e0	1.0915306104627751e-43
9.205601010142644e0	1.0886986609464358e-43
