position	wave function
6.770161371658868e0	-8.325195575677088e-51
6.773630538550154e0	-8.98340107641663e-51
6.777099705441439e0	-9.69082061758057e-51
6.780568872332725e0	-1.0450911607316553e-50
6.7840380392240105e0	-1.126735772339234e-50
6.787507206115296e0	-1.2144082546740293e-50
6.790976373006582e0	-1.3085263938340841e-50
6.794445539897867e0	-1.40953491951111e-50
6.797914706789153e0	-1.517907102189418e-50
6.801383873680439e0	-1.634146435811361e-50
6.804853040571724e0	-1.758788409917097e-50
6.80832220746301e0	-1.8924023754222403e-50
6.8117913743542955e0	-2.0355935083565277e-50
6.815260541245581e0	-2.1890048760511426e-50
6.818729708136867e0	-2.353319610430782e-50
6.822198875028152e0	-2.529263193239687e-50
6.825668041919438e0	-2.7176058582077055e-50
6.829137208810724e0	-2.91916511534486e-50
6.832606375702009e0	-3.134808402738588e-50
6.836075542593295e0	-3.3654558714188683e-50
6.8395447094845805e0	-3.612083309050611e-50
6.843013876375866e0	-3.875725208412678e-50
6.846483043267152e0	-4.157477986826312e-50
6.849952210158437e0	-4.458503362903128e-50
6.853421377049723e0	-4.780031897196216e-50
6.856890543941009e0	-5.123366703553116e-50
6.860359710832294e0	-5.489887338190124e-50
6.86382887772358e0	-5.881053873732526e-50
6.8672980446148655e0	-6.298411165693207e-50
6.870767211506151e0	-6.743593319094912e-50
6.874236378397437e0	-7.218328363177671e-50
6.877705545288722e0	-7.7244431423713565e-50
6.881174712180008e0	-8.263868431959376e-50
6.884643879071294e0	-8.83864428710411e-50
6.888113045962579e0	-9.450925634154932e-50
6.891582212853865e0	-1.0102988113413638e-49
6.8950513797451505e0	-1.0797234182787313e-49
6.898520546636436e0	-1.1536199492017276e-49
6.901989713527722e0	-1.232255953743517e-49
6.905458880419007e0	-1.3159136607457738e-49
6.908928047310293e0	-1.4048907029301091e-49
6.912397214201579e0	-1.4995008727659794e-49
6.915866381092864e0	-1.6000749106366903e-49
6.91933554798415e0	-1.7069613264318441e-49
6.9228047148754355e0	-1.8205272557218824e-49
6.926273881766721e0	-1.941159351697571e-49
6.929743048658007e0	-2.0692647140844117e-49
6.933212215549292e0	-2.205271856268923e-49
6.936247736579167e0	-2.331113957576422e-49
6.939716903470453e0	-2.4831707661364938e-49
6.9431860703617385e0	-2.6444898967451698e-49
6.946655237253024e0	-2.8155927230365213e-49
6.95012440414431e0	-2.997027336605312e-49
6.953593571035595e0	-3.189369765046401e-49
6.957062737926881e0	-3.393225237440179e-49
6.960531904818167e0	-3.60922949873064e-49
6.964001071709452e0	-3.8380501744683296e-49
6.967470238600738e0	-4.080388187414963e-49
6.9709394054920235e0	-4.3369792275310764e-49
6.974408572383309e0	-4.608595276892912e-49
6.977877739274595e0	-4.8960461911065474e-49
6.98134690616588e0	-5.2001813388110016e-49
6.984816073057166e0	-5.5218913008836536e-49
6.988285239948452e0	-5.8621096309821424e-49
6.991754406839737e0	-6.2218146790783686e-49
6.995223573731023e0	-6.602031479657804e-49
6.9986927406223085e0	-7.003833706277766e-49
7.002161907513594e0	-7.428345694193441e-49
7.00563107440488e0	-7.876744532779191e-49
7.009100241296165e0	-8.350262229485259e-49
7.012569408187451e0	-8.850187947085742e-49
7.016038575078737e0	-9.37787031598528e-49
7.019507741970022e0	-9.93471982336299e-49
7.022976908861308e0	-1.052221128094065e-48
7.0264460757525935e0	-1.114188637317412e-48
7.029915242643879e0	-1.179535628766666e-48
7.033384409535165e0	-1.2484304429613718e-48
7.03685357642645e0	-1.32104892220889e-48
7.040322743317736e0	-1.3975746993980033e-48
7.043791910209022e0	-1.4781994957385872e-48
7.047261077100307e0	-1.563123427628037e-48
7.050730243991593e0	-1.652555322824469e-48
7.0541994108828785e0	-1.7467130461059803e-48
7.057668577774164e0	-1.8458238345944622e-48
7.06113774466545e0	-1.9501246429208714e-48
7.064606911556735e0	-2.0598624984078098e-48
7.068076078448021e0	-2.175294866443057e-48
7.071545245339307e0	-2.296690026216201e-48
7.075014412230592e0	-2.4243274569877255e-48
7.078483579121878e0	-2.558498235057524e-48
7.0819527460131635e0	-2.69950544159725e-48
7.085421912904449e0	-2.84766458150709e-48
7.088891079795735e0	-3.0033040134548826e-48
7.09236024668702e0	-3.1667653912505815e-48
7.095829413578306e0	-3.338404116706389e-48
7.099298580469592e0	-3.518589804127221e-48
7.10450233080652e0	-3.805738688227903e-48
7.111440664589091e0	-4.222233715774662e-48
7.1183789983716625e0	-4.6803423503943197e-48
7.125317332154234e0	-5.1837887354060465e-48
7.132255665936805e0	-5.736586397224903e-48
7.139193999719376e0	-6.343056639779e-48
7.1461323335019475e0	-7.007847757168097e-48
7.153070667284519e0	-7.735955072479422e-48
7.16000900106709e0	-8.532741808172004e-48
7.166947334849661e0	-9.403960790718129e-48
7.1738856686322325e0	-1.0355776989231904e-47
7.180824002414804e0	-1.1394790884629107e-47
7.187762336197375e0	-1.2528062662438292e-47
7.194700669979946e0	-1.3763137218724366e-47
7.2016390037625175e0	-1.5108069964687608e-47
7.208577337545089e0	-1.6571453411370298e-47
7.21551567132766e0	-1.8162444511536925e-47
7.222454005110231e0	-1.9890792731196087e-47
7.2293923388928025e0	-2.1766868818408547e-47
7.236330672675374e0	-2.3801694231987705e-47
7.243269006457945e0	-2.6006971187440806e-47
7.250207340240516e0	-2.839511327204238e-47
7.2571456740230875e0	-3.0979276575288126e-47
7.264084007805659e0	-3.3773391275145027e-47
7.27102234158823e0	-3.679219361452307e-47
7.277960675370801e0	-4.005125819624742e-47
7.2848990091533725e0	-4.3567030518542914e-47
7.291837342935944e0	-4.73568596666473e-47
7.298775676718515e0	-5.1439031069696695e-47
7.305714010501086e0	-5.583279922547345e-47
7.3126523442836575e0	-6.055842028901261e-47
7.319590678066229e0	-6.563718441444564e-47
7.3265290118488e0	-7.109144773285493e-47
7.333467345631371e0	-7.69446638423426e-47
7.3404056794139425e0	-8.322141468000467e-47
7.347344013196514e0	-8.994744063910085e-47
7.354282346979085e0	-9.714966978841712e-47
7.361220680761656e0	-1.0485624604473247e-46
7.3681590145442275e0	-1.1309655614335309e-46
7.375097348326799e0	-1.2190125524601177e-46
7.38203568210937e0	-1.3130229102003456e-46
7.388974015891941e0	-1.413329260175616e-46
7.3959123496745125e0	-1.52027758178838e-46
7.402850683457084e0	-1.6342273927928124e-46
7.409789017239655e0	-1.7555519113601404e-46
7.416727351022226e0	-1.884638193861046e-46
7.4236656848047975e0	-2.0218872464580775e-46
7.430604018587369e0	-2.1677141085754638e-46
7.43754235236994e0	-2.3225479062962283e-46
7.444480686152511e0	-2.4868318737229896e-46
7.4514190199350825e0	-2.661023340333023e-46
7.458357353717654e0	-2.845593682358555e-46
7.465295687500225e0	-3.0410282362311958e-46
7.472234021282796e0	-3.2478261721447568e-46
7.4791723550653675e0	-3.466500325812675e-46
7.486110688847939e0	-3.6975769865284674e-46
7.49304902263051e0	-3.941595639675586e-46
7.499987356413081e0	-4.199108661881135e-46
7.5069256901956525e0	-4.470680967064429e-46
7.513864023978224e0	-4.756889601695772e-46
7.520802357760795e0	-5.0583232876552845e-46
7.527740691543366e0	-5.375581911164646e-46
7.5346790253259375e0	-5.709275956357048e-46
7.541617359108509e0	-6.060025882151595e-46
7.54855569289108e0	-6.428461441209594e-46
7.555494026673651e0	-6.815220939869497e-46
7.5624323604562225e0	-7.220950438086465e-46
7.569370694238794e0	-7.646302888540012e-46
7.576309028021365e0	-8.091937214220394e-46
7.584114653526758e0	-8.618345814574871e-46
7.5979913210919e0	-9.622599213554862e-46
7.611867988657043e0	-1.0719015840397185e-45
7.625744656222185e0	-1.1912970621944074e-45
7.639621323787328e0	-1.3209799494696001e-45
7.65349799135247e0	-1.461475281520096e-45
7.667374658917613e0	-1.613294504040627e-45
7.681251326482755e0	-1.776930087777644e-45
7.691658827156612e0	-1.9076937596909426e-45
7.7055354947217545e0	-2.093115348363075e-45
7.719412162286897e0	-2.2915620831125794e-45
7.7332888298520395e0	-2.5034021297194615e-45
7.747165497417182e0	-2.728955242909428e-45
7.7610421649823245e0	-2.9684860335304085e-45
7.774918832547467e0	-3.2221971699709297e-45
7.7887955001126095e0	-3.490222577321904e-45
7.802672167677752e0	-3.772620702143966e-45
7.8165488352428945e0	-4.069367914491692e-45
7.830425502808037e0	-4.380352121982693e-45
7.8443021703731795e0	-4.705366673110981e-45
7.858178837938322e0	-5.0441046286195885e-45
7.880728422731683e0	-5.622715865552856e-45
7.908481757861975e0	-6.37943511058826e-45
7.936235092992267e0	-7.179481907099582e-45
7.963988428122559e0	-8.014742949675085e-45
8.019495098383137e0	-9.748634241146704e-45
8.081940102426293e0	-1.1687519875018262e-44
8.113162604447865e0	-1.2597746714997643e-44
8.14091593957815e0	-1.3345844094320157e-44
8.168669274708435e0	-1.401685471069665e-44
8.19642260983872e0	-1.4591756436743995e-44
8.224175944969005e0	-1.5051907720286818e-44
8.25192928009929e0	-1.537956764966081e-44
8.279682615229575e0	-1.5558427412184762e-44
8.30743595035986e0	-1.5574136404720075e-44
8.335189285490145e0	-1.541480565620798e-44
8.36294262062043e0	-1.507147127385647e-44
8.390695955750715e0	-1.45385013372729e-44
8.418449290881e0	-1.3813931019014477e-44
8.446202626011285e0	-1.2899712658431212e-44
8.467017627358999e0	-1.2093060880459448e-44
8.480894294924141e0	-1.1499816756580656e-44
8.494770962489284e0	-1.0863933748073914e-44
8.508647630054426e0	-1.0187190006965847e-44
8.522524297619569e0	-9.471611306048595e-45
8.536400965184711e0	-8.719464082519231e-45
8.550277632749854e0	-7.933246807953908e-45
8.564154300314996e0	-7.11567972854548e-45
8.578030967880139e0	-6.269693032432595e-45
8.591907635445281e0	-5.3984135133463356e-45
8.605784303010424e0	-4.5051498116045543e-45
8.619660970575566e0	-3.593376324584803e-45
8.633537638140709e0	-2.6667158891117416e-45
8.647414305705851e0	-1.7289213476224798e-45
8.661290973270994e0	-7.838561184449356e-46
8.675167640836136e0	1.6452610201927544e-46
8.689044308401279e0	1.1122023710337083e-45
8.702920975966421e0	2.0551021257447668e-45
8.716797643531564e0	2.989129260312597e-45
8.730674311096706e0	3.9101845074332376e-45
8.744550978661849e0	4.8141879759491836e-45
8.758427646226991e0	5.697101695638817e-45
8.772304313792134e0	6.554952020831795e-45
8.786180981357276e0	7.383851746189162e-45
8.800057648922419e0	8.180021790794762e-45
8.813934316487561e0	8.939812310566134e-45
8.827810984052704e0	9.659723103884881e-45
8.841687651617846e0	1.0336423181185988e-44
8.855564319182989e0	1.0966769375986823e-44
8.869440986748131e0	1.1547823882397102e-44
8.883317654313274e0	1.2076870612463137e-44
8.897194321878416e0	1.25514302756748e-44
8.911070989443559e0	1.29692740925267e-44
8.924947657008701e0	1.3328436064079315e-44
8.938824324573844e0	1.3627223729932108e-44
8.952700992138986e0	1.3864227357799661e-44
8.966577659704129e0	1.4038327518890724e-44
8.980454327269271e0	1.4148701014442934e-44
8.994330994834414e0	1.419482512995616e-44
9.008207662399556e0	1.4176480204836276e-44
9.022084329964699e0	1.4093750516199207e-44
9.035960997529841e0	1.394702348643622e-44
9.049837665094984e0	1.3736987234711452e-44
9.063714332660126e0	1.3464626502785247e-44
9.077591000225269e0	1.3131216995380184e-44
9.091467667790411e0	1.2738318184645354e-44
9.105344335355554e0	1.228776463709049e-44
9.119221002920696e0	1.1781655929600465e-44
9.133097670485839e0	1.122234522876027e-44
9.146974338050981e0	1.0612426614676155e-44
9.160851005616124e0	9.954721236755545e-45
9.174727673181266e0	9.252262394458779e-45
9.188604340746409e0	8.508279640866667e-45
9.202481008311551e0	7.726182010979572e-45
9.216357675876694e0	6.909540479999609e-45
9.230234343441836e0	6.062069759417706e-45
9.244111011006979e0	5.187609540555197e-45
9.257987678572121e0	4.290105296303528e-45
9.271864346137264e0	3.373588752169206e-45
9.285741013702406e0	2.4421581373988326e-45
9.299617681267549e0	1.499958325944625e-45
9.313494348832691e0	5.5116097536572545e-46
9.327371016397834e0	-4.0005523052265205e-46
9.341247683962976e0	-1.3495241323088814e-45
9.355124351528119e0	-2.2931113394248792e-45
9.369001019093261e0	-3.2267330727609194e-45
9.382877686658404e0	-4.1463745142365634e-45
9.396754354223546e0	-5.0481075769196446e-45
9.410631021788689e0	-5.928108014470645e-45
9.424507689353831e0	-6.782671794207744e-45
9.438384356918974e0	-7.60823066389255e-45
9.452261024484116e0	-8.40136684837958e-45
9.466137692049259e0	-9.158826818507724e-45
9.480014359614401e0	-9.877534081000319e-45
9.493891027179544e0	-1.0554600944627232e-44
9.507767694744686e0	-1.1187339224436186e-44
9.521644362309829e0	-1.177326985242597e-44
9.535521029874971e0	-1.231013136958323e-44
9.549397697440114e0	-1.2795887280691978e-44
9.563274365005256e0	-1.3228732259718884e-44
9.577151032570399e0	-1.3607097199829627e-44
9.591027700135541e0	-1.3929653108195342e-44
9.604904367700684e0	-1.41953138516486e-44
9.618781035265826e0	-1.440323776492913e-44
9.632657702830969e0	-1.4552828138702377e-44
9.646534370396111e0	-1.4643732609698866e-44
9.660411037961254e0	-1.467584148021268e-44
9.674287705526396e0	-1.4649284998767383e-44
9.688164373091539e0	-1.4564429638026805e-44
9.702041040656681e0	-1.4421873409957828e-44
9.715917708221824e0	-1.4222440261837805e-44
9.729794375786966e0	-1.3967173599950962e-44
9.743671043352109e0	-1.3657328990707806e-44
9.757547710917251e0	-1.3294366091460676e-44
9.771424378482394e0	-1.2879939865477923e-44
9.785301046047536e0	-1.2415891137371883e-44
9.799177713612679e0	-1.1904236546764033e-44
9.813054381177821e0	-1.1347157959116664e-44
9.826931048742964e0	-1.0746991393468174e-44
9.840807716308106e0	-1.0106215527300838e-44
9.854684383873249e0	-9.427439838932982e-45
9.868561051438391e0	-8.713392447700697e-45
9.882437719003534e0	-7.966907711769045e-45
9.896314386568676e0	-7.190913642715371e-45
9.910191054133819e0	-6.388419195063289e-45
9.924067721698961e0	-5.562501487746267e-45
9.937944389264104e0	-4.716293013036426e-45
9.951821056829246e0	-3.85296888683296e-45
9.965697724394389e0	-2.975734192356995e-45
9.979574391959531e0	-2.0878114672768533e-45
9.993451059524673e0	-1.1924283821078511e-45
1.0007327727089816e1	-2.928056554023619e-46
1.0021204394654958e1	6.078547512042085e-46
1.0035081062220101e1	1.5063811175866295e-45
1.0048957729785243e1	2.3996430915077814e-45
1.0062834397350386e1	3.2845624216527176e-45
1.0076711064915528e1	4.1581232649731725e-45
1.0090587732480671e1	5.017382038823165e-45
1.0104464400045813e1	5.859476791218349e-45
1.0118341067610956e1	6.681636065416849e-45
1.0132217735176098e1	7.481187237881492e-45
1.0146094402741241e1	8.25556431153122e-45
1.0159971070306383e1	9.002315149009136e-45
1.0173847737871526e1	9.7191081334721e-45
1.0187724405436668e1	1.040373824713572e-44
1.0201601073001811e1	1.1054132560477959e-44
1.0215477740566953e1	1.1668355127592985e-44
1.0229354408132096e1	1.224461128571138e-44
1.0243231075697238e1	1.2781251359323623e-44
1.0257107743262381e1	1.3276773771679569e-44
1.0270984410827523e1	1.3729827568668242e-44
1.0284861078392666e1	1.413921436220555e-44
1.0298737745957808e1	1.4503889702275627e-44
1.0312614413522951e1	1.4822963888660218e-44
1.0326491081088093e1	1.5095702235179842e-44
1.0340367748653236e1	1.5321524800922521e-44
1.0354244416218378e1	1.5500005604471988e-44
1.0368121083783521e1	1.5630871338555557e-44
1.0381997751348663e1	1.571399960382189e-44
1.0395874418913806e1	1.5749416681615032e-44
1.0409751086478948e1	1.5737294866650046e-44
1.0423627754044091e1	1.5677949381408629e-44
1.0437504421609233e1	1.5571834894864458e-44
1.0451381089174376e1	1.5419541668821754e-44
1.0465257756739518e1	1.5221791355704517e-44
1.0479134424304661e1	1.49794324720772e-44
1.0493011091869803e1	1.4693435572511575e-44
1.0506887759434946e1	1.436488814863244e-44
1.0520764427000088e1	1.3994989278304311e-44
1.0534641094565231e1	1.3585044049934992e-44
1.0548517762130373e1	1.3136457786808152e-44
1.0562394429695516e1	1.2650730096189498e-44
1.0576271097260658e1	1.2129448767705326e-44
1.0590147764825801e1	1.157428354516347e-44
1.0604024432390943e1	1.0986979795584142e-44
1.0617901099956086e1	1.0369352098734092e-44
1.0631777767521228e1	9.723277779915171e-45
1.064565443508637e1	9.050690408161566e-45
1.0659531102651513e1	8.353573281343718e-45
1.0673407770216656e1	7.633952918967903e-45
1.0687284437781798e1	6.893892582712455e-45
1.070116110534694e1	6.135485843948385e-45
1.0715037772912083e1	5.360850216665267e-45
1.0728914440477226e1	4.572120873362211e-45
1.0742791108042368e1	3.7714444605811446e-45
1.075666777560751e1	2.96097302985413e-45
1.0770544443172653e1	2.1428580989075243e-45
1.0784421110737796e1	1.3192448570330227e-45
1.0798297778302938e1	4.9226652758578196e-46
1.0820847363096295e1	-8.533066507034982e-46
1.084860069822658e1	-2.5007347195624544e-45
1.0876354033356865e1	-4.123430368290804e-45
1.090410736848715e1	-5.705824730608838e-45
1.0931860703617435e1	-7.23312604779528e-45
1.095961403874772e1	-8.691440142322826e-45
1.0987367373878005e1	-1.0067875759208157e-44
1.101512070900829e1	-1.135063451649084e-44
1.1042874044138575e1	-1.2529085402050632e-44
1.107062737926886e1	-1.3593823934873663e-44
1.1098380714399145e1	-1.453671627387426e-44
1.112613404952943e1	-1.5350928705768245e-44
1.1153887384659715e1	-1.6030943074866808e-44
1.118164071979e1	-1.6572558831897365e-44
1.1209394054920285e1	-1.697288247616944e-44
1.123714739005057e1	-1.7230305245910821e-44
1.1264900725180855e1	-1.734446997593566e-44
1.129265406031114e1	-1.7316228090632535e-44
1.1320407395441425e1	-1.7147587734399857e-44
1.134816073057171e1	-1.6841654062014627e-44
1.1375914065701995e1	-1.64025627190069e-44
1.140366740083228e1	-1.583540753799064e-44
1.1431420735962565e1	-1.5146163462164205e-44
1.145917407109285e1	-1.4341605682971782e-44
1.1486927406223135e1	-1.3429225946327328e-44
1.151468074135342e1	-1.241714694198109e-44
1.1542434076483705e1	-1.131403564461461e-44
1.157018741161399e1	-1.0129016424171144e-44
1.1597940746744275e1	-8.871584687756372e-45
1.162569408187456e1	-7.551521757140706e-45
1.1653447417004845e1	-6.178811625359722e-45
1.168120075213513e1	-4.7635601739832636e-45
1.1708954087265415e1	-3.315917370062977e-45
1.17367074223957e1	-1.8460028992844728e-45
1.1764460757525985e1	-3.638356300661741e-46
1.179221409265627e1	1.1207327571750353e-45
1.1819967427786555e1	2.5980797001420766e-45
1.184772076291684e1	4.058869025302545e-45
1.1875474098047125e1	5.494103394261189e-45
1.190322743317741e1	6.895171812284769e-45
1.1930980768307695e1	8.253892133556882e-45
1.195873410343798e1	9.562548542637266e-45
1.1986487438568265e1	1.081392403310914e-44
1.201424077369855e1	1.2001327942433378e-44
1.2041994108828835e1	1.3118618636547497e-44
1.206974744395912e1	1.4160221468750291e-44
1.2097500779089405e1	1.5121142164926184e-44
1.212525411421969e1	1.599697581124625e-44
1.2153007449349975e1	1.6783911641242374e-44
1.2166884116915117e1	1.7143014747952746e-44
1.2194637452045402e1	1.7790759405021538e-44
1.2222390787175687e1	1.8342674792336577e-44
1.2250144122305972e1	1.8797011902073843e-44
1.2277897457436257e1	1.9152591486593872e-44
1.2305650792566542e1	1.940878989473236e-44
1.2333404127696827e1	1.9565522284179422e-44
1.2361157462827112e1	1.9623223470091555e-44
1.2388910797957397e1	1.9582826668461036e-44
1.2416664133087682e1	1.9445740389361104e-44
1.2444417468217967e1	1.92138237301685e-44
1.2472170803348252e1	1.8889360312433432e-44
1.2499924138478537e1	1.8475031098375297e-44
1.2527677473608822e1	1.797388631420883e-44
1.2555430808739107e1	1.738931669781853e-44
1.2583184143869392e1	1.6725024277832472e-44
1.2610937478999677e1	1.598499288006762e-44
1.2638690814129962e1	1.5173458545748594e-44
1.2666444149260247e1	1.4294880033974702e-44
1.2694197484390532e1	1.3353909568744376e-44
1.2721950819520817e1	1.2355363978549548e-44
1.2749704154651102e1	1.1304196364225305e-44
1.2777457489781387e1	1.0205468418468802e-44
1.2805210824911672e1	9.064323508320724e-45
1.2832964160041957e1	7.885960619988632e-45
1.2860717495172242e1	6.67560925375791e-45
1.2888470830302527e1	5.4385053454427264e-45
1.2916224165432812e1	4.179868279912417e-45
1.2943977500563097e1	2.904879051744579e-45
1.2971730835693382e1	1.6186596180256022e-45
1.2999484170823667e1	3.2625347877841648e-46
1.3027237505953952e1	-9.673924885353609e-46
1.3054990841084237e1	-2.257444922498318e-45
1.3082744176214522e1	-3.5391995892389406e-45
1.3110497511344807e1	-4.8080957094152075e-45
1.3138250846475092e1	-6.059729005031139e-45
1.3166004181605377e1	-7.289863476782938e-45
1.3193757516735662e1	-8.494441928444279e-45
1.3221510851865947e1	-9.669595260080879e-45
1.3249264186996232e1	-1.0811650556657556e-44
1.3277017522126517e1	-1.1917138002865771e-44
1.3304770857256802e1	-1.298279665878152e-44
1.3332524192387087e1	-1.4005579134282212e-44
1.3360277527517372e1	-1.4982655203011323e-44
1.3388030862647657e1	-1.591141439912333e-44
1.3415784197777942e1	-1.6789467642066966e-44
1.3443537532908227e1	-1.7614647936311482e-44
1.3471290868038512e1	-1.838501019420254e-44
1.3499044203168797e1	-1.9098830231078684e-44
1.3526797538299082e1	-1.9754602982392298e-44
1.3554550873429367e1	-2.035103999291939e-44
1.3582304208559652e1	-2.0887066228189298e-44
1.3610057543689937e1	-2.136181625806624e-44
1.3637810878820222e1	-2.1774629861990036e-44
1.3665564213950507e1	-2.2125047104751543e-44
1.3693317549080792e1	-2.2412802930847344e-44
1.3721070884211077e1	-2.2637821324460084e-44
1.3748824219341362e1	-2.280020908098138e-44
1.3776577554471647e1	-2.2900249234702095e-44
1.3804330889601932e1	-2.2938394185907983e-44
1.3832084224732217e1	-2.291525856913358e-44
1.3859837559862502e1	-2.283161190274456e-44
1.3887590894992787e1	-2.2688371058380556e-44
1.3915344230123072e1	-2.248659258709192e-44
1.3950035899035932e1	-2.2153873410166082e-44
1.4005542569296516e1	-2.1441730422412408e-44
1.40610492395571e1	-2.0519001757163535e-44
1.4116555909817684e1	-1.939932210251355e-44
1.4172062580078268e1	-1.809765067827494e-44
1.4227569250338853e1	-1.6630027543223562e-44
1.4283075920599437e1	-1.5013338274097778e-44
1.4338582590860021e1	-1.3265089113566354e-44
1.4394089261120605e1	-1.1403194290019798e-44
1.444959593138119e1	-9.445776844602116e-45
1.4505102601641774e1	-7.410983962540661e-45
1.4560609271902358e1	-5.3168174978038444e-45
1.4616115942162942e1	-3.180980102943131e-45
1.4671622612423526e1	-1.0207371295434104e-45
1.472712928268411e1	1.1472057516092166e-45
1.4782635952944695e1	3.306809448783831e-45
1.4838142623205279e1	5.442793263673805e-45
1.4893649293465863e1	7.540712153031928e-45
1.4949155963726447e1	9.587020077888742e-45
1.5004662633987031e1	1.1569120167439958e-44
1.5060169304247616e1	1.3475402491014815e-44
1.51156759745082e1	1.5295270279397964e-44
1.5171182644768784e1	1.7019155468126188e-44
1.5226689315029368e1	1.8638524452124428e-44
1.5282195985289952e1	2.0145874945003347e-44
1.5337702655550537e1	2.1534724829259866e-44
1.5393209325811121e1	2.279959386713279e-44
1.5448715996071705e1	2.3935979117486637e-44
1.550422266633229e1	2.4940324873241703e-44
1.5559729336592873e1	2.5809987897781826e-44
1.5615236006853458e1	2.6543198698677526e-44
1.5670742677114042e1	2.713901953393042e-44
1.5726249347374626e1	2.759729980074359e-44
1.578175601763521e1	2.791862941038014e-44
1.5837262687895794e1	2.810429070563775e-44
1.5892769358156379e1	2.8156209430537437e-44
1.5948276028416963e1	2.8076905215443984e-44
1.6003782698677547e1	2.7869441995506807e-44
1.6059289368938117e1	2.753737873635467e-44
1.6114796039198687e1	2.7084720798695316e-44
1.6170302709459257e1	2.6515872233109143e-44
1.6225809379719827e1	2.583558925804449e-44
1.6281316049980397e1	2.504893513794445e-44
1.6336822720240967e1	2.4161236644662023e-44
1.6392329390501537e1	2.317804225385864e-44
1.6447836060762107e1	2.210508219897507e-44
1.6503342731022677e1	2.0948230478610096e-44
1.6558849401283247e1	1.9713468888634984e-44
1.6614356071543817e1	1.8406853128134742e-44
1.6669862741804387e1	1.7034481008165273e-44
1.6725369412064957e1	1.5602462774290896e-44
1.6780876082325527e1	1.4116893537818907e-44
1.6836382752586097e1	1.2583827796465867e-44
1.6891889422846667e1	1.100925601277764e-44
1.6947396093107237e1	9.399083207856802e-45
