energy	bound difference	node count
-1.2585170340681362e0	-1.9207769483203776e-3	1.7e1
-1.2545090180360723e0	-1.7692906491850516e-3	1.7e1
-1.250501002004008e0	-1.824879571695675e-3	1.7e1
-1.246492985971944e0	-1.69417555695546e-3	1.7e1
-1.24248496993988e0	-1.6902493125357792e-3	1.7e1
-1.2384769539078158e0	-1.586343291080287e-3	1.7e1
-1.2344689378757516e0	-1.6742353857292778e-3	1.7e1
-1.2304609218436873e0	-1.5361149808170225e-3	1.7e1
-1.2264529058116234e0	-1.6147436037224805e-3	1.7e1
-1.2224448897795592e0	-1.51826574853927e-3	1.7e1
-1.218436873747495e0	-1.4473111776028091e-3	1.7e1
-1.214428857715431e0	-1.5106717536327876e-3	1.7e1
-1.2104208416833668e0	-1.4423563946083105e-3	1.7e1
-1.2064128256513027e0	-1.4725795712155038e-3	1.7e1
-1.2024048096192383e0	-1.4247740819086677e-3	1.7e1
-1.1983967935871744e0	-1.3952304810505923e-3	1.7e1
-1.1943887775551103e0	-1.3914527710806909e-3	1.7e1
-1.1903807615230462e0	-1.3935228316314765e-3	1.7e1
-1.186372745490982e0	-1.3901458324298876e-3	1.7e1
-1.182364729458918e0	-1.3452854830223954e-3	1.7e1
-1.1783567134268538e0	-1.3249312938577909e-3	1.7e1
-1.1743486973947894e0	-1.3656913413369373e-3	1.7e1
-1.1703406813627255e0	-1.326601038538347e-3	1.7e1
-1.1663326653306614e0	-1.3171457522276379e-3	1.7e1
-1.1623246492985972e0	-1.2869288900242402e-3	1.7e1
-1.1583166332665331e0	-1.286818359707964e-3	1.7e1
-1.154308617234469e0	-1.2852451532630958e-3	1.7e1
-1.1503006012024048e0	-1.2623040220565982e-3	1.7e1
-1.1462925851703407e0	-1.25327026260734e-3	1.7e1
-1.1422845691382766e0	-1.254521291315225e-3	1.7e1
-1.1382765531062125e0	-1.2558952425115078e-3	1.7e1
-1.1342685370741483e0	-1.2415352522667834e-3	1.7e1
-1.1302605210420842e0	-1.2435853761197523e-3	1.7e1
-1.12625250501002e0	-1.2394604617349183e-3	1.7e1
-1.122244488977956e0	-1.2419315553073892e-3	1.7e1
-1.1182364729458918e0	-1.2418575731103756e-3	1.7e1
-1.1142284569138279e0	-1.2446272633841265e-3	1.7e1
-1.1102204408817637e0	-1.2474914254524134e-3	1.7e1
-1.1062124248496994e0	-1.2504479249672508e-3	1.7e1
-1.1022044088176353e0	-1.2463666631852021e-3	1.7e1
-1.0981963927855711e0	-1.252884880484695e-3	1.7e1
-1.094188376753507e0	-1.2500771232511216e-3	1.7e1
-1.0901803607214429e0	-1.2536777131262385e-3	1.7e1
-1.086172344689379e0	-1.2577178865299829e-3	1.7e1
-1.0821643286573148e0	-1.2618318212420383e-3	1.7e1
-1.0781563126252505e0	-1.2660173979816038e-3	1.7e1
-1.0741482965931863e0	-1.2718313517902523e-3	1.7e1
-1.0701402805611222e0	-1.2767892929031815e-3	1.7e1
-1.066132264529058e0	-1.281809943140367e-3	1.7e1
-1.0621242484969942e0	-1.293595485611592e-3	1.7e1
-1.05811623246493e0	-1.3016082539152834e-3	1.7e1
-1.054108216432866e0	-1.307399112167039e-3	1.7e1
-1.0501002004008018e0	-1.3263694323238158e-3	1.7e1
-1.0460921843687374e0	-1.3256471406594356e-3	1.7e1
-1.0420841683366733e0	-1.3484629815674765e-3	1.7e1
-1.0380761523046094e0	-1.3553499096052054e-3	1.7e1
-1.0340681362725452e0	-1.3847781675943658e-3	1.7e1
-1.030060120240481e0	-1.392445147698319e-3	1.7e1
-1.026052104208417e0	-1.3882072345416697e-3	1.7e1
-1.0220440881763528e0	-1.4160921113587856e-3	1.7e1
-1.0180360721442885e0	-1.4406339532502105e-3	1.7e1
-1.0140280561122244e0	-1.4492029576864344e-3	1.7e1
-1.0100200400801604e0	-1.4956454089464725e-3	1.7e1
-1.0060120240480963e0	-1.4685692838080908e-3	1.7e1
-1.0020040080160322e0	-1.517567311269276e-3	1.7e1
-9.97995991983968e-1	-1.5827002497156894e-3	1.7e1
-9.939879759519039e-1	-1.5688230697625677e-3	1.7e1
-9.899799599198398e-1	-1.6369512390654623e-3	1.7e1
-9.859719438877755e-1	-1.6529882590688536e-3	1.7e1
-9.819639278557114e-1	-1.6654429072279547e-3	1.7e1
-9.779559118236474e-1	-1.715539111464823e-3	1.7e1
-9.739478957915833e-1	-1.7335871726521842e-3	1.7e1
-9.699398797595191e-1	-1.8333432118467932e-3	1.7e1
-9.65931863727455e-1	-1.9759560139704572e-3	1.7e1
-9.61923847695391e-1	-1.889493360094678e-3	1.7e1
-9.579158316633266e-1	-1.9125978811486834e-3	1.7e1
-9.539078156312625e-1	-2.0666091154637406e-3	1.7e1
-9.498997995991985e-1	-2.095639300514434e-3	1.7e1
-9.458917835671343e-1	-2.198336407245683e-3	1.7e1
-9.418837675350702e-1	-2.409504483616481e-3	1.7e1
-9.378757515030062e-1	-2.4514735209908703e-3	1.7e1
-9.33867735470942e-1	-2.4948359235609265e-3	1.7e1
-9.298597194388779e-1	-2.659564661761298e-3	1.7e1
-9.258517034068137e-1	-3.0174845414669945e-3	1.7e1
-9.218436873747495e-1	-3.087448292827499e-3	1.7e1
-9.178356713426854e-1	-3.160637066221752e-3	1.7e1
-9.138276553106213e-1	-3.3446494891610805e-3	1.7e1
